Unnamed: 0,Species,TREE_ID,Year,logF_current,X,Y
30009,Pinus lambertiana,78186_3_103_6_1_100,2002,0.463056902,-121.75,40.41666667
30010,Pinus lambertiana,78186_3_103_6_1_100,2012,0.555832912,-121.75,40.41666667
30011,Pinus lambertiana,78186_3_103_6_1_104,2002,0.393595802,-121.75,40.41666667
30012,Pinus lambertiana,78186_3_103_6_1_104,2012,0.532679212,-121.75,40.41666667
30013,Pinus lambertiana,78186_3_103_6_1_110,2002,0.455339002,-121.75,40.41666667
30014,Pinus lambertiana,78186_3_103_6_1_110,2012,0.548115012,-121.75,40.41666667
30015,Pinus lambertiana,78186_3_103_6_1_111,2002,0.169776702,-121.75,40.41666667
30016,Pinus lambertiana,78186_3_103_6_1_111,2012,0.370603312,-121.75,40.41666667
30017,Pinus lambertiana,78186_3_103_6_2_113,2012,0.818241512,-121.75,40.41666667
30018,Pinus lambertiana,78186_3_103_6_2_113,2002,0.717747602,-121.75,40.41666667
30019,Pinus lambertiana,78186_3_103_6_2_114,2002,0.493928502,-121.75,40.41666667
30020,Pinus lambertiana,78186_3_103_6_2_114,2012,0.524961312,-121.75,40.41666667
30021,Pinus lambertiana,78186_3_103_6_2_116,2002,0.617414902,-121.75,40.41666667
30022,Pinus lambertiana,78186_3_103_6_2_116,2012,0.694755112,-121.75,40.41666667
30023,Pinus lambertiana,78186_3_103_6_2_118,2002,0.424467402,-121.75,40.41666667
30024,Pinus lambertiana,78186_3_103_6_2_118,2012,0.440064412,-121.75,40.41666667
30025,Pinus lambertiana,78186_3_103_6_2_119,2012,0.818241512,-121.75,40.41666667
30026,Pinus lambertiana,78186_3_103_6_2_119,2002,0.756337102,-121.75,40.41666667
30027,Pinus lambertiana,78186_3_103_6_2_120,2002,0.486210602,-121.75,40.41666667
30028,Pinus lambertiana,78186_3_103_6_2_120,2012,0.524961312,-121.75,40.41666667
30029,Pinus lambertiana,78186_3_103_6_2_121,2002,0.555671702,-121.75,40.41666667
30030,Pinus lambertiana,78186_3_103_6_2_121,2012,0.617576112,-121.75,40.41666667
30031,Pinus lambertiana,78186_3_103_6_2_122,2002,0.586543302,-121.75,40.41666667
30032,Pinus lambertiana,78186_3_103_6_2_122,2012,0.663883512,-121.75,40.41666667
30033,Pinus lambertiana,78186_3_103_6_2_123,2002,0.393595802,-121.75,40.41666667
30034,Pinus lambertiana,78186_3_103_6_2_123,2012,0.440064412,-121.75,40.41666667
30035,Pinus lambertiana,78186_3_103_6_2_125,2002,0.563389602,-121.75,40.41666667
30036,Pinus lambertiana,78186_3_103_6_2_125,2012,0.633011912,-121.75,40.41666667
30037,Pinus lambertiana,78186_3_103_6_3_130,2002,0.625132802,-121.75,40.41666667
30038,Pinus lambertiana,78186_3_103_6_3_130,2012,0.710190912,-121.75,40.41666667
30039,Pinus lambertiana,78186_3_103_6_3_132,2002,0.470774802,-121.75,40.41666667
30040,Pinus lambertiana,78186_3_103_6_3_132,2012,0.524961312,-121.75,40.41666667
30041,Pinus lambertiana,78186_3_103_6_3_133,2002,0.385877902,-121.75,40.41666667
30042,Pinus lambertiana,78186_3_103_6_3_133,2012,0.447782312,-121.75,40.41666667
30043,Pinus lambertiana,78186_3_103_6_3_137,2002,0.277827302,-121.75,40.41666667
30044,Pinus lambertiana,78186_3_103_6_3_137,2012,0.324295912,-121.75,40.41666667
30045,Pinus lambertiana,78186_3_103_6_3_138,2002,0.123469302,-121.75,40.41666667
30046,Pinus lambertiana,78186_3_103_6_3_138,2012,0.139066312,-121.75,40.41666667
30047,Pinus lambertiana,78186_3_103_6_3_139,2002,0.262391502,-121.75,40.41666667
30048,Pinus lambertiana,78186_3_103_6_3_139,2012,0.308860112,-121.75,40.41666667
30049,Pinus lambertiana,78186_3_103_6_3_142,2002,0.192930402,-121.75,40.41666667
30050,Pinus lambertiana,78186_3_103_6_3_142,2012,0.216245312,-121.75,40.41666667
30051,Pinus lambertiana,78186_3_103_6_4_145,2002,0.679158102,-121.75,40.41666667
30052,Pinus lambertiana,78186_3_103_6_4_145,2012,0.756498312,-121.75,40.41666667
30053,Pinus lambertiana,78186_3_103_6_4_148,2002,1.072771002,-121.75,40.41666667
30054,Pinus lambertiana,78186_3_103_6_4_148,2012,1.188700712,-121.75,40.41666667
30055,Pinus lambertiana,78236_3_7_6_1_305,2009,2.052632572,-121.25,39.66666667
30056,Pinus lambertiana,78236_3_7_6_1_305,2019,2.33883024,-121.25,39.66666667
30057,Pinus lambertiana,78236_3_7_6_1_306,2009,2.168401072,-121.25,39.66666667
30058,Pinus lambertiana,78236_3_7_6_1_306,2019,2.17675434,-121.25,39.66666667
30059,Pinus lambertiana,78236_3_7_6_1_309,2009,1.419764772,-121.25,39.66666667
30060,Pinus lambertiana,78236_3_7_6_1_309,2019,1.47442544,-121.25,39.66666667
30061,Pinus lambertiana,78236_3_7_6_1_311,2009,1.944581972,-121.25,39.66666667
30062,Pinus lambertiana,78236_3_7_6_1_311,2019,1.96837104,-121.25,39.66666667
30063,Pinus lambertiana,78236_3_7_6_2_322,2009,3.341521872,-121.25,39.66666667
30064,Pinus lambertiana,78236_3_7_6_2_322,2019,3.56597634,-121.25,39.66666667
30065,Pinus lambertiana,78236_3_7_6_3_344,2009,2.708654072,-121.25,39.66666667
30066,Pinus lambertiana,78236_3_7_6_3_344,2019,2.89451904,-121.25,39.66666667
30067,Pinus lambertiana,78236_3_7_6_4_349,2009,2.052632572,-121.25,39.66666667
30068,Pinus lambertiana,78236_3_7_6_4_349,2019,2.25393334,-121.25,39.66666667
30069,Pinus lambertiana,78236_3_7_6_4_351,2009,2.168401072,-121.25,39.66666667
30070,Pinus lambertiana,78236_3_7_6_4_351,2019,2.27708704,-121.25,39.66666667
30071,Pinus lambertiana,78236_3_7_6_4_354,2009,2.276451672,-121.25,39.66666667
30072,Pinus lambertiana,78236_3_7_6_4_354,2019,2.40829134,-121.25,39.66666667
30073,Pinus lambertiana,78236_3_7_6_4_360,2009,2.060350472,-121.25,39.66666667
30074,Pinus lambertiana,78236_3_7_6_4_360,2019,2.23849754,-121.25,39.66666667
30075,Pinus lambertiana,78236_3_7_6_4_361,2019,0.67176384,-121.25,39.66666667
30076,Pinus lambertiana,78236_3_7_6_4_361,2009,0.678846372,-121.25,39.66666667
30077,Pinus lambertiana,78265_2_105_6_4_119,2014,2.076076149,-123.0833333,40.45833333
30078,Pinus lambertiana,78265_2_105_6_4_119,2004,2.053470953,-123.0833333,40.45833333
30079,Pinus lambertiana,78265_2_105_6_4_119,2014,2.076076149,-123.0833333,40.45833333
30080,Pinus lambertiana,78265_2_105_6_4_125,2014,1.914000249,-123.0833333,40.45833333
30081,Pinus lambertiana,78265_2_105_6_4_125,2004,1.906830853,-123.0833333,40.45833333
30082,Pinus lambertiana,78265_2_105_6_4_125,2014,1.914000249,-123.0833333,40.45833333
30083,Pinus lambertiana,78279_3_63_6_2_119,2007,1.389447199,-121.3333333,40.125
30084,Pinus lambertiana,78279_3_63_6_2_119,2017,1.559585397,-121.3333333,40.125
30085,Pinus lambertiana,78279_3_63_6_4_142,2007,1.729034799,-121.3333333,40.125
30086,Pinus lambertiana,78279_3_63_6_4_142,2017,1.883737197,-121.3333333,40.125
30087,Pinus lambertiana,78287_2_105_6_1_107,2013,3.141207171,-123.125,40.66666667
30088,Pinus lambertiana,78287_2_105_6_1_107,2013,3.141166611,-123.125,40.66666667
30089,Pinus lambertiana,78287_2_105_6_1_107,2003,3.141207171,-123.125,40.66666667
30090,Pinus lambertiana,78287_2_105_6_1_107,2003,3.141166611,-123.125,40.66666667
30091,Pinus lambertiana,78287_2_105_6_3_144,2013,3.156602411,-123.125,40.66666667
30092,Pinus lambertiana,78287_2_105_6_3_144,2003,3.557973771,-123.125,40.66666667
30093,Pinus lambertiana,78309_5_19_6_2_104,2001,2.069111245,-119.0833333,37.04166667
30094,Pinus lambertiana,78426_5_109_6_3_529,2009,1.026252288,-119.7916667,37.83333333
30095,Pinus lambertiana,78426_5_109_6_3_529,2019,1.07283256,-119.7916667,37.83333333
30096,Pinus lambertiana,78492_3_103_6_2_127,2021,0.896904594,-121.7083333,40.0
30097,Pinus lambertiana,78492_3_103_6_2_127,2021,0.896721768,-121.7083333,40.0
30098,Pinus lambertiana,78492_3_103_6_2_127,2021,0.895918673,-121.7083333,40.0
30099,Pinus lambertiana,78492_3_103_6_2_127,2011,0.896904594,-121.7083333,40.0
30100,Pinus lambertiana,78492_3_103_6_2_127,2011,0.896721768,-121.7083333,40.0
30101,Pinus lambertiana,78492_3_103_6_2_127,2011,0.895918673,-121.7083333,40.0
30102,Pinus lambertiana,78492_3_103_6_2_127,2001,0.896904594,-121.7083333,40.0
30103,Pinus lambertiana,78492_3_103_6_2_127,2001,0.896721768,-121.7083333,40.0
30104,Pinus lambertiana,78492_3_103_6_2_127,2001,0.895918673,-121.7083333,40.0
30105,Pinus lambertiana,78492_3_103_6_2_142,2011,1.976396084,-121.7083333,40.0
30106,Pinus lambertiana,78492_3_103_6_2_142,2021,2.184596557,-121.7083333,40.0
30107,Pinus lambertiana,78492_3_103_6_3_152,2001,1.829784573,-121.7083333,40.0
30108,Pinus lambertiana,78492_3_103_6_3_152,2011,2.016000094,-121.7083333,40.0
30109,Pinus lambertiana,78492_3_103_6_3_152,2021,2.154739468,-121.7083333,40.0
30110,Pinus lambertiana,78492_3_103_6_3_167,2011,2.177061484,-121.7083333,40.0
30111,Pinus lambertiana,78492_3_103_6_3_167,2021,2.300365057,-121.7083333,40.0
30112,Pinus lambertiana,78549_5_5_6_2_103,2014,2.76273246,-120.4583333,38.5
30113,Pinus lambertiana,78549_5_5_6_2_103,2004,2.192191027,-120.4583333,38.5
30114,Pinus lambertiana,78549_5_5_6_2_103,2014,2.76273246,-120.4583333,38.5
30115,Pinus lambertiana,78586_2_93_6_1_104,2016,3.22630049,-123.2083333,41.75
30116,Pinus lambertiana,78586_2_93_6_1_104,2016,3.225995143,-123.2083333,41.75
30117,Pinus lambertiana,78586_2_93_6_1_104,2006,3.22630049,-123.2083333,41.75
30118,Pinus lambertiana,78586_2_93_6_1_104,2006,3.225995143,-123.2083333,41.75
30119,Pinus lambertiana,78587_2_105_6_3_128,2014,0.54782446,-122.8333333,40.79166667
30120,Pinus lambertiana,78587_2_105_6_3_128,2004,0.447906441,-122.8333333,40.79166667
30121,Pinus lambertiana,78587_2_105_6_3_128,2014,0.54782446,-122.8333333,40.79166667
30122,Pinus lambertiana,78587_2_105_6_4_140,2014,2.23032666,-122.8333333,40.79166667
30123,Pinus lambertiana,78587_2_105_6_4_140,2004,2.076383341,-122.8333333,40.79166667
30124,Pinus lambertiana,78587_2_105_6_4_140,2014,2.23032666,-122.8333333,40.79166667
30125,Pinus lambertiana,78685_1_23_6_1_311,2009,3.102251239,-123.6666667,41.25
30126,Pinus lambertiana,78685_1_23_6_1_311,2019,3.133303827,-123.6666667,41.25
30127,Pinus lambertiana,78794_3_63_6_1_100,2008,2.384819605,-121.0,40.0
30128,Pinus lambertiana,78794_3_63_6_1_100,2018,2.477646664,-121.0,40.0
30129,Pinus lambertiana,78794_3_63_6_1_102,2008,2.693535605,-121.0,40.0
30130,Pinus lambertiana,78794_3_63_6_1_102,2018,2.786362664,-121.0,40.0
30131,Pinus lambertiana,78794_3_63_6_1_106,2008,2.817022005,-121.0,40.0
30132,Pinus lambertiana,78794_3_63_6_1_106,2018,2.909849064,-121.0,40.0
30133,Pinus lambertiana,78794_3_63_6_1_107,2008,1.736516005,-121.0,40.0
30134,Pinus lambertiana,78794_3_63_6_1_107,2018,1.798471464,-121.0,40.0
30135,Pinus lambertiana,78794_3_63_6_1_109,2008,2.886483105,-121.0,40.0
30136,Pinus lambertiana,78794_3_63_6_1_109,2018,2.948438564,-121.0,40.0
30137,Pinus lambertiana,78794_3_63_6_2_113,2008,0.524805705,-121.0,40.0
30138,Pinus lambertiana,78794_3_63_6_2_113,2018,0.625350664,-121.0,40.0
30139,Pinus lambertiana,78794_3_63_6_2_117,2008,3.040841105,-121.0,40.0
30140,Pinus lambertiana,78794_3_63_6_2_117,2018,3.125950264,-121.0,40.0
30141,Pinus lambertiana,78794_3_63_6_2_122,2018,0.108039105,-121.0,40.0
30142,Pinus lambertiana,78794_3_63_6_2_122,2018,0.108251364,-121.0,40.0
30143,Pinus lambertiana,78794_3_63_6_2_122,2008,0.108039105,-121.0,40.0
30144,Pinus lambertiana,78794_3_63_6_2_122,2008,0.108251364,-121.0,40.0
30145,Pinus lambertiana,78794_3_63_6_2_123,2008,0.146628605,-121.0,40.0
30146,Pinus lambertiana,78794_3_63_6_2_123,2018,0.154558764,-121.0,40.0
30147,Pinus lambertiana,78794_3_63_6_4_143,2018,0.771990764,-121.0,40.0
30148,Pinus lambertiana,78794_3_63_6_4_143,2008,0.640574205,-121.0,40.0
30149,Pinus lambertiana,78794_3_63_6_4_305,2008,0.432190905,-121.0,40.0
30150,Pinus lambertiana,78794_3_63_6_4_305,2018,0.563607464,-121.0,40.0
30151,Pinus lambertiana,78823_2_93_6_4_325,2008,1.188227088,-123.0,41.70833333
30152,Pinus lambertiana,78823_2_93_6_4_325,2018,1.226808928,-123.0,41.70833333
30153,Pinus lambertiana,78823_2_93_6_4_327,2008,1.952299188,-123.0,41.70833333
30154,Pinus lambertiana,78823_2_93_6_4_327,2018,2.176110628,-123.0,41.70833333
30155,Pinus lambertiana,78835_6_71_6_2_117,2002,0.880015843,-117.3333333,34.25
30156,Pinus lambertiana,78835_6_71_6_2_117,2012,1.080614541,-117.3333333,34.25
30157,Pinus lambertiana,78842_1_45_6_2_133,2014,2.685819017,-123.0,39.95833333
30158,Pinus lambertiana,78842_1_45_6_2_133,2004,2.539887383,-123.0,39.95833333
30159,Pinus lambertiana,78842_1_45_6_2_133,2014,2.685819017,-123.0,39.95833333
30160,Pinus lambertiana,78842_1_45_6_3_128,2014,1.080495817,-123.0,39.95833333
30161,Pinus lambertiana,78842_1_45_6_3_128,2004,0.888256783,-123.0,39.95833333
30162,Pinus lambertiana,78842_1_45_6_3_128,2014,1.080495817,-123.0,39.95833333
30163,Pinus lambertiana,78845_5_43_6_1_100,2014,2.562019242,-119.6666667,37.625
30164,Pinus lambertiana,78845_5_43_6_1_100,2004,2.39276437,-119.6666667,37.625
30165,Pinus lambertiana,78845_5_43_6_1_100,2014,2.562019242,-119.6666667,37.625
30166,Pinus lambertiana,78845_5_43_6_1_103,2014,2.716377242,-119.6666667,37.625
30167,Pinus lambertiana,78845_5_43_6_1_103,2004,2.53940447,-119.6666667,37.625
30168,Pinus lambertiana,78845_5_43_6_1_103,2014,2.716377242,-119.6666667,37.625
30169,Pinus lambertiana,78845_5_43_6_2_110,2014,2.893888942,-119.6666667,37.625
30170,Pinus lambertiana,78845_5_43_6_2_110,2004,2.71691617,-119.6666667,37.625
30171,Pinus lambertiana,78845_5_43_6_2_110,2014,2.893888942,-119.6666667,37.625
30172,Pinus lambertiana,78845_5_43_6_2_111,2014,3.511320942,-119.6666667,37.625
30173,Pinus lambertiana,78845_5_43_6_2_111,2004,3.26488707,-119.6666667,37.625
30174,Pinus lambertiana,78845_5_43_6_2_111,2014,3.511320942,-119.6666667,37.625
30175,Pinus lambertiana,78845_5_43_6_2_114,2014,4.329418342,-119.6666667,37.625
30176,Pinus lambertiana,78845_5_43_6_2_114,2004,4.13700977,-119.6666667,37.625
30177,Pinus lambertiana,78845_5_43_6_2_114,2014,4.329418342,-119.6666667,37.625
30178,Pinus lambertiana,78845_5_43_6_3_122,2014,2.646916142,-119.6666667,37.625
30179,Pinus lambertiana,78845_5_43_6_3_122,2004,2.40820017,-119.6666667,37.625
30180,Pinus lambertiana,78845_5_43_6_3_122,2014,2.646916142,-119.6666667,37.625
30181,Pinus lambertiana,78845_5_43_6_3_125,2014,2.461686542,-119.6666667,37.625
30182,Pinus lambertiana,78845_5_43_6_3_125,2004,2.32330327,-119.6666667,37.625
30183,Pinus lambertiana,78845_5_43_6_3_125,2014,2.461686542,-119.6666667,37.625
30184,Pinus lambertiana,78845_5_43_6_3_126,2014,2.677787742,-119.6666667,37.625
30185,Pinus lambertiana,78845_5_43_6_3_126,2004,2.45450757,-119.6666667,37.625
30186,Pinus lambertiana,78845_5_43_6_3_126,2014,2.677787742,-119.6666667,37.625
30187,Pinus lambertiana,78845_5_43_6_3_127,2014,2.515711842,-119.6666667,37.625
30188,Pinus lambertiana,78845_5_43_6_3_127,2004,2.36189277,-119.6666667,37.625
30189,Pinus lambertiana,78845_5_43_6_3_127,2014,2.515711842,-119.6666667,37.625
30190,Pinus lambertiana,78845_5_43_6_3_128,2014,2.824427842,-119.6666667,37.625
30191,Pinus lambertiana,78845_5_43_6_3_128,2004,2.61658347,-119.6666667,37.625
30192,Pinus lambertiana,78845_5_43_6_3_128,2014,2.824427842,-119.6666667,37.625
30193,Pinus lambertiana,78845_5_43_6_3_129,2014,2.639198242,-119.6666667,37.625
30194,Pinus lambertiana,78845_5_43_6_3_129,2004,2.44678967,-119.6666667,37.625
30195,Pinus lambertiana,78845_5_43_6_3_129,2014,2.639198242,-119.6666667,37.625
30196,Pinus lambertiana,78845_5_43_6_3_132,2014,2.477122342,-119.6666667,37.625
30197,Pinus lambertiana,78845_5_43_6_3_132,2004,2.26156007,-119.6666667,37.625
30198,Pinus lambertiana,78845_5_43_6_3_132,2014,2.477122342,-119.6666667,37.625
30199,Pinus lambertiana,78845_5_43_6_4_136,2014,3.225758642,-119.6666667,37.625
30200,Pinus lambertiana,78845_5_43_6_4_136,2004,3.04878587,-119.6666667,37.625
30201,Pinus lambertiana,78845_5_43_6_4_136,2014,3.225758642,-119.6666667,37.625
30202,Pinus lambertiana,78845_5_43_6_4_138,2014,2.538865542,-119.6666667,37.625
30203,Pinus lambertiana,78845_5_43_6_4_138,2004,2.40048227,-119.6666667,37.625
30204,Pinus lambertiana,78845_5_43_6_4_138,2014,2.538865542,-119.6666667,37.625
30205,Pinus lambertiana,78845_5_43_6_4_140,2014,2.863017342,-119.6666667,37.625
30206,Pinus lambertiana,78845_5_43_6_4_140,2004,2.69376247,-119.6666667,37.625
30207,Pinus lambertiana,78845_5_43_6_4_140,2014,2.863017342,-119.6666667,37.625
30208,Pinus lambertiana,78845_5_43_6_4_143,2014,2.917042642,-119.6666667,37.625
30209,Pinus lambertiana,78845_5_43_6_4_143,2004,2.79409517,-119.6666667,37.625
30210,Pinus lambertiana,78845_5_43_6_4_143,2014,2.917042642,-119.6666667,37.625
30211,Pinus lambertiana,78875_3_63_6_1_511,2009,1.983226176,-120.7916667,39.91666667
30212,Pinus lambertiana,78875_3_63_6_1_511,2019,2.045199649,-120.7916667,39.91666667
30213,Pinus lambertiana,78875_3_63_6_4_529,2019,0.655977649,-120.7916667,39.91666667
30214,Pinus lambertiana,78875_3_63_6_4_529,2009,0.678901076,-120.7916667,39.91666667
30215,Pinus lambertiana,78904_3_17_6_3_130,2003,2.037585909,-120.5416667,38.79166667
30216,Pinus lambertiana,78904_3_17_6_3_130,2013,2.547048171,-120.5416667,38.79166667
30217,Pinus lambertiana,78914_5_9_6_1_303,2008,2.454078517,-120.3333333,38.20833333
30218,Pinus lambertiana,78914_5_9_6_1_303,2018,2.801933171,-120.3333333,38.20833333
30219,Pinus lambertiana,79019_5_107_6_1_116,2018,1.868194831,-118.5416667,36.20833333
30220,Pinus lambertiana,79019_5_107_6_1_116,2008,2.099085203,-118.5416667,36.20833333
30221,Pinus lambertiana,79019_5_107_6_4_158,2018,1.096404831,-118.5416667,36.20833333
30222,Pinus lambertiana,79019_5_107_6_4_158,2008,1.149783503,-118.5416667,36.20833333
30223,Pinus lambertiana,79129_5_39_6_1_103,2006,4.160000885,-119.5833333,37.45833333
30224,Pinus lambertiana,79129_5_39_6_1_103,2016,4.252857142,-119.5833333,37.45833333
30225,Pinus lambertiana,79129_5_39_6_1_105,2016,0.625444142,-119.5833333,37.45833333
30226,Pinus lambertiana,79129_5_39_6_1_105,2016,0.625202685,-119.5833333,37.45833333
30227,Pinus lambertiana,79129_5_39_6_1_105,2006,0.625444142,-119.5833333,37.45833333
30228,Pinus lambertiana,79129_5_39_6_1_105,2006,0.625202685,-119.5833333,37.45833333
30229,Pinus lambertiana,79129_5_39_6_4_125,2006,2.755343085,-119.5833333,37.45833333
30230,Pinus lambertiana,79129_5_39_6_4_125,2016,2.840481442,-119.5833333,37.45833333
30231,Pinus lambertiana,79129_5_39_6_4_128,2006,1.582222285,-119.5833333,37.45833333
30232,Pinus lambertiana,79129_5_39_6_4_128,2016,1.860308142,-119.5833333,37.45833333
30233,Pinus lambertiana,79129_5_39_6_4_133,2006,2.624138785,-119.5833333,37.45833333
30234,Pinus lambertiana,79129_5_39_6_4_133,2016,2.848199342,-119.5833333,37.45833333
30235,Pinus lambertiana,79234_3_63_6_2_123,2003,0.694543893,-121.1666667,40.0
30236,Pinus lambertiana,79234_3_63_6_2_123,2013,0.710102883,-121.1666667,40.0
30237,Pinus lambertiana,79234_3_63_6_2_134,2003,2.261277593,-121.1666667,40.0
30238,Pinus lambertiana,79234_3_63_6_2_134,2013,2.315426083,-121.1666667,40.0
30239,Pinus lambertiana,79234_3_63_6_3_147,2003,0.663672293,-121.1666667,40.0
30240,Pinus lambertiana,79234_3_63_6_3_147,2013,0.694667083,-121.1666667,40.0
30241,Pinus lambertiana,79234_3_63_6_4_168,2003,0.787158693,-121.1666667,40.0
30242,Pinus lambertiana,79234_3_63_6_4_168,2013,0.802717683,-121.1666667,40.0
30243,Pinus lambertiana,79436_2_105_6_4_129,2001,0.432273118,-123.0833333,40.70833333
30244,Pinus lambertiana,79436_2_105_6_4_129,2011,0.533147865,-123.0833333,40.70833333
30245,Pinus lambertiana,79436_2_105_6_4_129,2021,0.649120602,-123.0833333,40.70833333
30246,Pinus lambertiana,79518_2_93_6_3_110,2003,0.702397032,-123.0833333,41.33333333
30247,Pinus lambertiana,79518_2_93_6_3_110,2013,0.717843327,-123.0833333,41.33333333
30248,Pinus lambertiana,79518_2_93_6_3_112,2013,0.416834732,-123.0833333,41.33333333
30249,Pinus lambertiana,79518_2_93_6_3_112,2013,0.416845227,-123.0833333,41.33333333
30250,Pinus lambertiana,79518_2_93_6_3_112,2003,0.416834732,-123.0833333,41.33333333
30251,Pinus lambertiana,79518_2_93_6_3_112,2003,0.416845227,-123.0833333,41.33333333
30252,Pinus lambertiana,79518_2_93_6_3_114,2003,1.782903032,-123.0833333,41.33333333
30253,Pinus lambertiana,79518_2_93_6_3_114,2013,1.860092527,-123.0833333,41.33333333
30254,Pinus lambertiana,79546_2_105_6_3_136,2020,2.152885972,-123.3333333,40.375
30255,Pinus lambertiana,79546_2_105_6_3_136,2010,2.161352161,-123.3333333,40.375
30256,Pinus lambertiana,79595_2_89_6_3_337,2010,3.412078977,-122.0416667,41.04166667
30257,Pinus lambertiana,79595_2_89_6_3_337,2020,3.46473315,-122.0416667,41.04166667
30258,Pinus lambertiana,79676_3_7_6_3_311,2007,0.409762724,-121.125,39.58333333
30259,Pinus lambertiana,79676_3_7_6_3_311,2017,0.448806452,-121.125,39.58333333
30260,Pinus lambertiana,79676_3_7_6_3_315,2007,0.602710224,-121.125,39.58333333
30261,Pinus lambertiana,79676_3_7_6_3_315,2017,0.734368752,-121.125,39.58333333
30262,Pinus lambertiana,79849_2_105_6_1_103,2002,0.401177248,-123.3333333,40.41666667
30263,Pinus lambertiana,79849_2_105_6_1_103,2012,0.548438213,-123.3333333,40.41666667
30264,Pinus lambertiana,79849_2_105_6_3_127,2012,0.949769013,-123.3333333,40.41666667
30265,Pinus lambertiana,79849_2_105_6_3_127,2002,0.632714248,-123.3333333,40.41666667
30266,Pinus lambertiana,79862_2_93_6_1_104,2011,0.833568807,-122.1666667,41.75
30267,Pinus lambertiana,79862_2_93_6_1_104,2021,1.04214627,-122.1666667,41.75
30268,Pinus lambertiana,79862_2_93_6_1_104,2001,0.648293318,-122.1666667,41.75
30269,Pinus lambertiana,79862_2_93_6_2_110,2021,1.02671047,-122.1666667,41.75
30270,Pinus lambertiana,79862_2_93_6_2_110,2001,0.409038418,-122.1666667,41.75
30271,Pinus lambertiana,79862_2_93_6_2_110,2011,0.671492907,-122.1666667,41.75
30272,Pinus lambertiana,79862_2_93_6_3_137,2021,0.833386945,-122.1666667,41.75
30273,Pinus lambertiana,79862_2_93_6_3_137,2011,0.539912582,-122.1666667,41.75
30274,Pinus lambertiana,79862_2_93_6_3_138,2011,1.905980882,-122.1666667,41.75
30275,Pinus lambertiana,79862_2_93_6_3_138,2021,2.284352145,-122.1666667,41.75
30276,Pinus lambertiana,80008_3_103_6_3_313,2016,0.949328492,-121.75,40.25
30277,Pinus lambertiana,80008_3_103_6_3_313,2006,0.609508784,-121.75,40.25
30278,Pinus lambertiana,80049_2_89_6_1_107,2007,3.195307168,-121.7916667,40.75
30279,Pinus lambertiana,80049_2_89_6_1_107,2017,3.257430207,-121.7916667,40.75
30280,Pinus lambertiana,80049_2_89_6_1_110,2017,0.687369507,-121.7916667,40.75
30281,Pinus lambertiana,80049_2_89_6_1_110,2007,0.748732868,-121.7916667,40.75
30282,Pinus lambertiana,80049_2_89_6_2_117,2007,2.685925768,-121.7916667,40.75
30283,Pinus lambertiana,80049_2_89_6_2_117,2017,2.755766707,-121.7916667,40.75
30284,Pinus lambertiana,80049_2_89_6_2_126,2007,0.509477968,-121.7916667,40.75
30285,Pinus lambertiana,80049_2_89_6_2_126,2017,0.556165207,-121.7916667,40.75
30286,Pinus lambertiana,80049_2_89_6_2_129,2007,0.632964368,-121.7916667,40.75
30287,Pinus lambertiana,80049_2_89_6_2_129,2017,0.741394807,-121.7916667,40.75
30288,Pinus lambertiana,80049_2_89_6_2_132,2007,0.879937168,-121.7916667,40.75
30289,Pinus lambertiana,80049_2_89_6_2_132,2017,1.026957107,-121.7916667,40.75
30290,Pinus lambertiana,80049_2_89_6_2_133,2007,2.246005468,-121.7916667,40.75
30291,Pinus lambertiana,80049_2_89_6_2_133,2017,2.323564307,-121.7916667,40.75
30292,Pinus lambertiana,80049_2_89_6_2_134,2007,0.980269868,-121.7916667,40.75
30293,Pinus lambertiana,80049_2_89_6_2_134,2017,1.104136107,-121.7916667,40.75
30294,Pinus lambertiana,80049_2_89_6_2_300,2007,0.331966268,-121.7916667,40.75
30295,Pinus lambertiana,80049_2_89_6_2_300,2017,0.370935607,-121.7916667,40.75
30296,Pinus lambertiana,80049_2_89_6_3_146,2007,2.500696168,-121.7916667,40.75
30297,Pinus lambertiana,80049_2_89_6_3_146,2017,2.616844507,-121.7916667,40.75
30298,Pinus lambertiana,80049_2_89_6_3_150,2007,2.323184468,-121.7916667,40.75
30299,Pinus lambertiana,80049_2_89_6_3_150,2017,2.531947607,-121.7916667,40.75
30300,Pinus lambertiana,80049_2_89_6_4_180,2017,4.191296107,-121.7916667,40.75
30301,Pinus lambertiana,80049_2_89_6_4_180,2007,4.692579768,-121.7916667,40.75
30302,Pinus lambertiana,80215_3_103_6_1_102,2008,3.936135731,-122.9166667,40.125
30303,Pinus lambertiana,80215_3_103_6_1_102,2018,3.944033329,-122.9166667,40.125
30304,Pinus lambertiana,80215_3_103_6_2_171,2018,2.261531129,-122.9166667,40.125
30305,Pinus lambertiana,80215_3_103_6_2_171,2008,2.469734731,-122.9166667,40.125
30306,Pinus lambertiana,80215_3_103_6_3_136,2008,2.647246431,-122.9166667,40.125
30307,Pinus lambertiana,80215_3_103_6_3_136,2018,2.670579829,-122.9166667,40.125
30308,Pinus lambertiana,80215_3_103_6_3_137,2008,2.384837831,-122.9166667,40.125
30309,Pinus lambertiana,80215_3_103_6_3_137,2018,2.400453329,-122.9166667,40.125
30310,Pinus lambertiana,80222_5_5_6_1_7,2010,2.523851428,-120.6666667,38.45833333
