,Species,TREE_ID,Xorig,X,Yorig,Y,Year,logF_current
71664,Abies magnifica,66101_5_43_6_2_117,37.870303,37.870403,-119.559946,-119.560146,2013,6.200714668
71665,Abies magnifica,66101_5_43_6_2_125,37.870303,37.870603,-119.559946,-119.560046,2003,3.788091257
71666,Abies magnifica,66101_5_43_6_2_125,37.870303,37.870603,-119.559946,-119.560946,2003,4.808757035
71667,Abies magnifica,66101_5_43_6_2_125,37.870303,37.871303,-119.559946,-119.560546,2013,5.518444787
71668,Abies magnifica,66101_5_43_6_2_125,37.870303,37.870903,-119.559946,-119.560046,2013,6.201589808
71669,Abies magnifica,66101_5_43_6_2_127,37.870303,37.871103,-119.559946,-119.560446,2003,3.787116101
71670,Abies magnifica,66101_5_43_6_2_127,37.870303,37.871303,-119.559946,-119.560446,2003,4.807781879
71671,Abies magnifica,66101_5_43_6_2_127,37.870303,37.870703,-119.559946,-119.560846,2013,5.517444627
71672,Abies magnifica,66101_5_43_6_2_127,37.870303,37.870703,-119.559946,-119.560046,2013,6.200589648
71673,Abies magnifica,66101_5_43_6_3_133,37.870303,37.871303,-119.559946,-119.560446,2003,3.786265965
71674,Abies magnifica,66101_5_43_6_3_133,37.870303,37.870703,-119.559946,-119.560046,2003,4.806931743
71675,Abies magnifica,66101_5_43_6_3_133,37.870303,37.870603,-119.559946,-119.560546,2013,5.516644499
71676,Abies magnifica,66101_5_43_6_3_133,37.870303,37.870503,-119.559946,-119.560246,2013,6.19978952
71677,Abies magnifica,66101_5_43_6_3_140,37.870303,37.870403,-119.559946,-119.560846,2003,3.790016565
71678,Abies magnifica,66101_5_43_6_3_140,37.870303,37.870903,-119.559946,-119.560546,2003,4.810682343
71679,Abies magnifica,66101_5_43_6_3_140,37.870303,37.870903,-119.559946,-119.560446,2013,5.520545123
71680,Abies magnifica,66101_5_43_6_3_140,37.870303,37.870703,-119.559946,-119.560646,2013,6.203690144
71681,Abies magnifica,66280_3_103_6_1_103,40.158591,40.159591,-121.465994,-121.466094,2003,2.843416192
71682,Abies magnifica,66280_3_103_6_1_103,40.158591,40.159091,-121.465994,-121.466894,2003,4.087248898
71683,Abies magnifica,66280_3_103_6_1_103,40.158591,40.159391,-121.465994,-121.466894,2013,5.008164572
71684,Abies magnifica,66280_3_103_6_1_103,40.158591,40.158791,-121.465994,-121.466294,2013,5.768042632
71685,Abies magnifica,66280_3_103_6_1_106,40.158591,40.159191,-121.465994,-121.466794,2003,2.841440876
71686,Abies magnifica,66280_3_103_6_1_106,40.158591,40.159091,-121.465994,-121.466494,2003,4.085273582
71687,Abies magnifica,66280_3_103_6_1_106,40.158591,40.158891,-121.465994,-121.466894,2013,5.00621426
71688,Abies magnifica,66280_3_103_6_1_106,40.158591,40.159391,-121.465994,-121.466994,2013,5.76609232
71689,Abies magnifica,66280_3_103_6_1_127,40.158591,40.159191,-121.465994,-121.466494,2003,2.84621664
71690,Abies magnifica,66280_3_103_6_1_127,40.158591,40.159591,-121.465994,-121.466294,2003,4.090049346
71691,Abies magnifica,66280_3_103_6_1_127,40.158591,40.158691,-121.465994,-121.466194,2013,5.009414772
71692,Abies magnifica,66280_3_103_6_1_127,40.158591,40.158691,-121.465994,-121.466194,2013,5.769292832
71693,Abies magnifica,66280_3_103_6_1_133,40.158591,40.159391,-121.465994,-121.466894,2003,2.84459138
71694,Abies magnifica,66280_3_103_6_1_133,40.158591,40.159591,-121.465994,-121.466294,2003,4.088424086
71695,Abies magnifica,66280_3_103_6_1_133,40.158591,40.158791,-121.465994,-121.466894,2013,5.009189736
71696,Abies magnifica,66280_3_103_6_1_133,40.158591,40.159391,-121.465994,-121.466094,2013,5.769067796
71697,Abies magnifica,66280_3_103_6_1_134,40.158591,40.158791,-121.465994,-121.466994,2003,2.84459138
71698,Abies magnifica,66280_3_103_6_1_134,40.158591,40.159591,-121.465994,-121.466094,2003,4.088424086
71699,Abies magnifica,66280_3_103_6_1_134,40.158591,40.159491,-121.465994,-121.466994,2013,5.008939696
71700,Abies magnifica,66280_3_103_6_1_134,40.158591,40.158791,-121.465994,-121.466494,2013,5.768817756
71701,Abies magnifica,66280_3_103_6_4_182,40.158591,40.158791,-121.465994,-121.466994,2003,2.843191156
71702,Abies magnifica,66280_3_103_6_4_182,40.158591,40.158991,-121.465994,-121.466994,2003,4.087023862
71703,Abies magnifica,66280_3_103_6_4_182,40.158591,40.159091,-121.465994,-121.466494,2013,5.0070894
71704,Abies magnifica,66280_3_103_6_4_182,40.158591,40.158691,-121.465994,-121.466594,2013,5.76696746
71705,Abies magnifica,66280_3_103_6_4_198,40.158591,40.159091,-121.465994,-121.466594,2003,2.843441196
71706,Abies magnifica,66280_3_103_6_4_198,40.158591,40.159091,-121.465994,-121.466894,2003,4.087273902
71707,Abies magnifica,66280_3_103_6_4_198,40.158591,40.159391,-121.465994,-121.466594,2013,5.008189576
71708,Abies magnifica,66280_3_103_6_4_198,40.158591,40.158891,-121.465994,-121.466494,2013,5.768067636
71709,Abies magnifica,66408_3_63_6_1_102,40.427858,40.428158,-121.367141,-121.367341,2008,4.495495214
71710,Abies magnifica,66408_3_63_6_1_102,40.427858,40.428158,-121.367141,-121.367641,2008,5.364313221
71711,Abies magnifica,66408_3_63_6_1_102,40.427858,40.428158,-121.367141,-121.367441,2018,5.94848538
71712,Abies magnifica,66408_3_63_6_1_102,40.427858,40.428358,-121.367141,-121.367641,2018,6.843595273
71713,Abies magnifica,66408_3_63_6_1_106,40.427858,40.428158,-121.367141,-121.367841,2008,4.495520218
71714,Abies magnifica,66408_3_63_6_1_106,40.427858,40.428358,-121.367141,-121.367241,2008,5.364338225
71715,Abies magnifica,66408_3_63_6_1_106,40.427858,40.428858,-121.367141,-121.367941,2018,5.948910448
71716,Abies magnifica,66408_3_63_6_1_106,40.427858,40.428258,-121.367141,-121.367241,2018,6.844020341
71717,Abies magnifica,66408_3_63_6_3_125,40.427858,40.428758,-121.367141,-121.367941,2008,4.496820426
71718,Abies magnifica,66408_3_63_6_3_125,40.427858,40.428358,-121.367141,-121.367741,2008,5.365638433
71719,Abies magnifica,66408_3_63_6_3_125,40.427858,40.428658,-121.367141,-121.367441,2018,5.949510544
71720,Abies magnifica,66408_3_63_6_3_125,40.427858,40.428158,-121.367141,-121.367641,2018,6.844620437
71721,Abies magnifica,66408_3_63_6_3_304,40.427858,40.428158,-121.367141,-121.367641,2008,4.49497013
71722,Abies magnifica,66408_3_63_6_3_304,40.427858,40.428158,-121.367141,-121.367741,2008,5.363788137
71723,Abies magnifica,66408_3_63_6_3_304,40.427858,40.428158,-121.367141,-121.367241,2018,5.947810272
71724,Abies magnifica,66408_3_63_6_3_304,40.427858,40.428358,-121.367141,-121.368141,2018,6.842920165
71725,Abies magnifica,66408_3_63_6_4_129,40.427858,40.428758,-121.367141,-121.367841,2008,4.495495214
71726,Abies magnifica,66408_3_63_6_4_129,40.427858,40.428758,-121.367141,-121.367241,2008,5.364313221
71727,Abies magnifica,66408_3_63_6_4_129,40.427858,40.428758,-121.367141,-121.367241,2018,5.948760424
71728,Abies magnifica,66408_3_63_6_4_129,40.427858,40.428558,-121.367141,-121.367641,2018,6.843870317
71729,Abies magnifica,66408_3_63_6_4_130,40.427858,40.428258,-121.367141,-121.368041,2008,4.495395198
71730,Abies magnifica,66408_3_63_6_4_130,40.427858,40.427958,-121.367141,-121.367541,2008,5.364213205
71731,Abies magnifica,66408_3_63_6_4_130,40.427858,40.428058,-121.367141,-121.367841,2018,5.948435372
71732,Abies magnifica,66408_3_63_6_4_130,40.427858,40.428758,-121.367141,-121.367941,2018,6.843545265
71733,Abies magnifica,66408_3_63_6_4_132,40.427858,40.428558,-121.367141,-121.367241,2008,4.495195166
71734,Abies magnifica,66408_3_63_6_4_132,40.427858,40.428758,-121.367141,-121.368141,2008,5.364013173
71735,Abies magnifica,66408_3_63_6_4_132,40.427858,40.428058,-121.367141,-121.367541,2018,5.947960296
71736,Abies magnifica,66408_3_63_6_4_132,40.427858,40.428658,-121.367141,-121.367241,2018,6.843070189
71737,Abies magnifica,66509_5_107_6_1_110,36.254705,36.255305,-118.594476,-118.595076,2007,6.202378691
71738,Abies magnifica,66509_5_107_6_1_110,36.254705,36.255705,-118.594476,-118.595076,2007,6.833740528
71739,Abies magnifica,66509_5_107_6_1_110,36.254705,36.255605,-118.594476,-118.594976,2017,3.906857015
71740,Abies magnifica,66509_5_107_6_1_110,36.254705,36.255105,-118.594476,-118.594776,2017,4.667455022
71741,Abies magnifica,66509_5_107_6_1_111,36.254705,36.255605,-118.594476,-118.595376,2007,6.202928779
71742,Abies magnifica,66509_5_107_6_1_111,36.254705,36.254905,-118.594476,-118.594876,2007,6.834290616
71743,Abies magnifica,66509_5_107_6_1_111,36.254705,36.255205,-118.594476,-118.595476,2017,3.907532123
71744,Abies magnifica,66509_5_107_6_1_111,36.254705,36.255105,-118.594476,-118.595276,2017,4.66813013
71745,Abies magnifica,66509_5_107_6_1_112,36.254705,36.254805,-118.594476,-118.595076,2007,6.201503551
71746,Abies magnifica,66509_5_107_6_1_112,36.254705,36.255005,-118.594476,-118.594976,2007,6.832865388
71747,Abies magnifica,66509_5_107_6_1_112,36.254705,36.255205,-118.594476,-118.594876,2017,3.906056887
71748,Abies magnifica,66509_5_107_6_1_112,36.254705,36.255505,-118.594476,-118.595276,2017,4.666654894
71749,Abies magnifica,66509_5_107_6_1_113,36.254705,36.254905,-118.594476,-118.594676,2007,6.208229627
71750,Abies magnifica,66509_5_107_6_1_113,36.254705,36.255605,-118.594476,-118.595176,2007,6.839591464
71751,Abies magnifica,66509_5_107_6_1_113,36.254705,36.254805,-118.594476,-118.595076,2017,3.912932987
71752,Abies magnifica,66509_5_107_6_1_113,36.254705,36.255605,-118.594476,-118.594576,2017,4.673530994
71753,Abies magnifica,66509_5_107_6_1_115,36.254705,36.255105,-118.594476,-118.594876,2007,6.207504511
71754,Abies magnifica,66509_5_107_6_1_115,36.254705,36.255005,-118.594476,-118.595276,2007,6.838866348
71755,Abies magnifica,66509_5_107_6_1_115,36.254705,36.255305,-118.594476,-118.594976,2017,3.911957831
71756,Abies magnifica,66509_5_107_6_1_115,36.254705,36.255405,-118.594476,-118.595176,2017,4.672555838
71757,Abies magnifica,66509_5_107_6_2_121,36.254705,36.255505,-118.594476,-118.594976,2007,6.206079283
71758,Abies magnifica,66509_5_107_6_2_121,36.254705,36.254905,-118.594476,-118.594976,2007,6.83744112
71759,Abies magnifica,66509_5_107_6_2_121,36.254705,36.255505,-118.594476,-118.595076,2017,3.910882659
71760,Abies magnifica,66509_5_107_6_2_121,36.254705,36.254805,-118.594476,-118.595076,2017,4.671480666
71761,Abies magnifica,66509_5_107_6_2_122,36.254705,36.255105,-118.594476,-118.595276,2007,6.202003631
71762,Abies magnifica,66509_5_107_6_2_122,36.254705,36.255405,-118.594476,-118.595476,2007,6.833365468
71763,Abies magnifica,66509_5_107_6_2_122,36.254705,36.255505,-118.594476,-118.594776,2017,3.906606975
71764,Abies magnifica,66509_5_107_6_2_122,36.254705,36.255005,-118.594476,-118.595276,2017,4.667204982
71765,Abies magnifica,66509_5_107_6_2_123,36.254705,36.255305,-118.594476,-118.595076,2007,6.202828763
71766,Abies magnifica,66509_5_107_6_2_123,36.254705,36.255405,-118.594476,-118.595076,2007,6.8341906
71767,Abies magnifica,66509_5_107_6_2_123,36.254705,36.255005,-118.594476,-118.595176,2017,3.907532123
71768,Abies magnifica,66509_5_107_6_2_123,36.254705,36.255305,-118.594476,-118.594576,2017,4.66813013
71769,Abies magnifica,66509_5_107_6_2_125,36.254705,36.254805,-118.594476,-118.595376,2007,6.204579043
71770,Abies magnifica,66509_5_107_6_2_125,36.254705,36.255005,-118.594476,-118.594576,2007,6.83594088
71771,Abies magnifica,66509_5_107_6_2_125,36.254705,36.255705,-118.594476,-118.595476,2017,3.909207391
71772,Abies magnifica,66509_5_107_6_2_125,36.254705,36.255205,-118.594476,-118.595476,2017,4.669805398
71773,Abies magnifica,66509_5_107_6_2_126,36.254705,36.255005,-118.594476,-118.595176,2007,6.200153335
71774,Abies magnifica,66509_5_107_6_2_126,36.254705,36.255405,-118.594476,-118.595276,2007,6.831515172
71775,Abies magnifica,66509_5_107_6_2_126,36.254705,36.255505,-118.594476,-118.594776,2017,3.904706671
71776,Abies magnifica,66509_5_107_6_2_126,36.254705,36.255405,-118.594476,-118.595076,2017,4.665304678
71777,Abies magnifica,66509_5_107_6_2_128,36.254705,36.255705,-118.594476,-118.595376,2007,6.201728587
71778,Abies magnifica,66509_5_107_6_2_128,36.254705,36.254905,-118.594476,-118.594576,2007,6.833090424
71779,Abies magnifica,66509_5_107_6_2_128,36.254705,36.254905,-118.594476,-118.595376,2017,3.906481955
71780,Abies magnifica,66509_5_107_6_2_128,36.254705,36.255705,-118.594476,-118.595376,2017,4.667079962
71781,Abies magnifica,66509_5_107_6_2_130,36.254705,36.255005,-118.594476,-118.595076,2007,6.203103807
71782,Abies magnifica,66509_5_107_6_2_130,36.254705,36.255105,-118.594476,-118.595376,2007,6.834465644
71783,Abies magnifica,66509_5_107_6_2_130,36.254705,36.255605,-118.594476,-118.594776,2017,3.907557127
71784,Abies magnifica,66509_5_107_6_2_130,36.254705,36.255005,-118.594476,-118.595376,2017,4.668155134
71785,Abies magnifica,66509_5_107_6_2_131,36.254705,36.255505,-118.594476,-118.595276,2007,6.196252711
71786,Abies magnifica,66509_5_107_6_2_131,36.254705,36.255705,-118.594476,-118.594976,2007,6.827614548
71787,Abies magnifica,66509_5_107_6_2_131,36.254705,36.255505,-118.594476,-118.594976,2017,3.900906063
71788,Abies magnifica,66509_5_107_6_2_131,36.254705,36.254905,-118.594476,-118.594976,2017,4.66150407
71789,Abies magnifica,66509_5_107_6_2_132,36.254705,36.254905,-118.594476,-118.594976,2007,6.196227707
71790,Abies magnifica,66509_5_107_6_2_132,36.254705,36.255205,-118.594476,-118.594976,2007,6.827589544
71791,Abies magnifica,66509_5_107_6_2_132,36.254705,36.255605,-118.594476,-118.595276,2017,3.900856055
71792,Abies magnifica,66509_5_107_6_2_132,36.254705,36.255105,-118.594476,-118.594776,2017,4.661454062
71793,Abies magnifica,66509_5_107_6_2_133,36.254705,36.255005,-118.594476,-118.595476,2007,6.195477587
71794,Abies magnifica,66509_5_107_6_2_133,36.254705,36.254805,-118.594476,-118.595376,2007,6.826839424
71795,Abies magnifica,66509_5_107_6_2_133,36.254705,36.255605,-118.594476,-118.594676,2017,3.900030923
71796,Abies magnifica,66509_5_107_6_2_133,36.254705,36.255005,-118.594476,-118.594976,2017,4.66062893
71797,Abies magnifica,66509_5_107_6_2_134,36.254705,36.254905,-118.594476,-118.595176,2007,6.197227867
71798,Abies magnifica,66509_5_107_6_2_134,36.254705,36.254805,-118.594476,-118.594976,2007,6.828589704
71799,Abies magnifica,66509_5_107_6_2_134,36.254705,36.254905,-118.594476,-118.594576,2017,3.901931227
71800,Abies magnifica,66509_5_107_6_2_134,36.254705,36.255605,-118.594476,-118.595376,2017,4.662529234
71801,Abies magnifica,66509_5_107_6_2_135,36.254705,36.254905,-118.594476,-118.594776,2007,6.196177699
71802,Abies magnifica,66509_5_107_6_2_135,36.254705,36.255305,-118.594476,-118.595176,2007,6.827539536
71803,Abies magnifica,66509_5_107_6_2_135,36.254705,36.255005,-118.594476,-118.594776,2017,3.900731035
71804,Abies magnifica,66509_5_107_6_2_135,36.254705,36.255705,-118.594476,-118.594676,2017,4.661329042
71805,Abies magnifica,66509_5_107_6_2_136,36.254705,36.255105,-118.594476,-118.594576,2007,6.202903775
71806,Abies magnifica,66509_5_107_6_2_136,36.254705,36.255405,-118.594476,-118.594976,2007,6.834265612
71807,Abies magnifica,66509_5_107_6_2_136,36.254705,36.255605,-118.594476,-118.594876,2017,3.907632139
71808,Abies magnifica,66509_5_107_6_2_136,36.254705,36.255605,-118.594476,-118.595176,2017,4.668230146
71809,Abies magnifica,66509_5_107_6_2_137,36.254705,36.254905,-118.594476,-118.594876,2007,6.195827643
71810,Abies magnifica,66509_5_107_6_2_137,36.254705,36.255605,-118.594476,-118.594876,2007,6.82718948
71811,Abies magnifica,66509_5_107_6_2_137,36.254705,36.255005,-118.594476,-118.595476,2017,3.900355975
71812,Abies magnifica,66509_5_107_6_2_137,36.254705,36.255305,-118.594476,-118.595376,2017,4.660953982
71813,Abies magnifica,66509_5_107_6_2_138,36.254705,36.255105,-118.594476,-118.594576,2007,6.195477587
71814,Abies magnifica,66509_5_107_6_2_138,36.254705,36.254905,-118.594476,-118.594676,2007,6.826839424
71815,Abies magnifica,66509_5_107_6_2_138,36.254705,36.255305,-118.594476,-118.595476,2017,3.900080931
71816,Abies magnifica,66509_5_107_6_2_138,36.254705,36.255405,-118.594476,-118.595176,2017,4.660678938
71817,Abies magnifica,66509_5_107_6_2_139,36.254705,36.255205,-118.594476,-118.595476,2007,6.195552599
71818,Abies magnifica,66509_5_107_6_2_139,36.254705,36.254905,-118.594476,-118.594776,2007,6.826914436
71819,Abies magnifica,66509_5_107_6_2_139,36.254705,36.255405,-118.594476,-118.595376,2017,3.900130939
71820,Abies magnifica,66509_5_107_6_2_139,36.254705,36.254905,-118.594476,-118.594776,2017,4.660728946
71821,Abies magnifica,66509_5_107_6_2_140,36.254705,36.254905,-118.594476,-118.594976,2007,6.202328683
71822,Abies magnifica,66509_5_107_6_2_140,36.254705,36.254905,-118.594476,-118.594676,2007,6.83369052
71823,Abies magnifica,66509_5_107_6_2_140,36.254705,36.255405,-118.594476,-118.595376,2017,3.906907023
71824,Abies magnifica,66509_5_107_6_2_140,36.254705,36.255205,-118.594476,-118.594676,2017,4.66750503
71825,Abies magnifica,66509_5_107_6_2_141,36.254705,36.255705,-118.594476,-118.594876,2007,6.201128491
71826,Abies magnifica,66509_5_107_6_2_141,36.254705,36.255405,-118.594476,-118.594876,2007,6.832490328
71827,Abies magnifica,66509_5_107_6_2_141,36.254705,36.255105,-118.594476,-118.595076,2017,3.905831851
71828,Abies magnifica,66509_5_107_6_2_141,36.254705,36.255405,-118.594476,-118.594576,2017,4.666429858
71829,Abies magnifica,66509_5_107_6_2_142,36.254705,36.255705,-118.594476,-118.595176,2007,6.203053799
71830,Abies magnifica,66509_5_107_6_2_142,36.254705,36.254805,-118.594476,-118.594776,2007,6.834415636
71831,Abies magnifica,66509_5_107_6_2_142,36.254705,36.255205,-118.594476,-118.595176,2017,3.907607135
71832,Abies magnifica,66509_5_107_6_2_142,36.254705,36.254905,-118.594476,-118.595076,2017,4.668205142
71833,Abies magnifica,66509_5_107_6_2_143,36.254705,36.254805,-118.594476,-118.594976,2007,6.196077683
71834,Abies magnifica,66509_5_107_6_2_143,36.254705,36.255405,-118.594476,-118.595076,2007,6.82743952
71835,Abies magnifica,66509_5_107_6_2_143,36.254705,36.255105,-118.594476,-118.595476,2017,3.900781043
71836,Abies magnifica,66509_5_107_6_2_143,36.254705,36.255705,-118.594476,-118.594876,2017,4.66137905
71837,Abies magnifica,66509_5_107_6_2_144,36.254705,36.254805,-118.594476,-118.595276,2007,6.201928619
71838,Abies magnifica,66509_5_107_6_2_144,36.254705,36.255405,-118.594476,-118.594876,2007,6.833290456
71839,Abies magnifica,66509_5_107_6_2_144,36.254705,36.255205,-118.594476,-118.595476,2017,3.906531963
71840,Abies magnifica,66509_5_107_6_2_144,36.254705,36.255005,-118.594476,-118.595176,2017,4.66712997
71841,Abies magnifica,66509_5_107_6_2_145,36.254705,36.255305,-118.594476,-118.594576,2007,6.202828763
71842,Abies magnifica,66509_5_107_6_2_145,36.254705,36.254805,-118.594476,-118.594876,2007,6.8341906
71843,Abies magnifica,66509_5_107_6_2_145,36.254705,36.255705,-118.594476,-118.594776,2017,3.907657143
71844,Abies magnifica,66509_5_107_6_2_145,36.254705,36.255005,-118.594476,-118.594676,2017,4.66825515
71845,Abies magnifica,66509_5_107_6_2_146,36.254705,36.255405,-118.594476,-118.594576,2007,6.204003951
71846,Abies magnifica,66509_5_107_6_2_146,36.254705,36.255005,-118.594476,-118.595476,2007,6.835365788
71847,Abies magnifica,66509_5_107_6_2_146,36.254705,36.255605,-118.594476,-118.595376,2017,3.908757319
71848,Abies magnifica,66509_5_107_6_2_146,36.254705,36.255405,-118.594476,-118.594776,2017,4.669355326
71849,Abies magnifica,66509_5_107_6_2_149,36.254705,36.254905,-118.594476,-118.595276,2007,6.194777475
71850,Abies magnifica,66509_5_107_6_2_149,36.254705,36.255005,-118.594476,-118.594876,2007,6.826139312
71851,Abies magnifica,66509_5_107_6_2_149,36.254705,36.255705,-118.594476,-118.594576,2017,3.899230795
71852,Abies magnifica,66509_5_107_6_2_149,36.254705,36.255005,-118.594476,-118.594776,2017,4.659828802
71853,Abies magnifica,66509_5_107_6_2_152,36.254705,36.254905,-118.594476,-118.594876,2007,6.195227547
71854,Abies magnifica,66509_5_107_6_2_152,36.254705,36.255605,-118.594476,-118.594776,2007,6.826589384
71855,Abies magnifica,66509_5_107_6_2_152,36.254705,36.255205,-118.594476,-118.594776,2017,3.899730875
71856,Abies magnifica,66509_5_107_6_2_152,36.254705,36.254805,-118.594476,-118.595476,2017,4.660328882
71857,Abies magnifica,66509_5_107_6_2_301,36.254705,36.255705,-118.594476,-118.595176,2007,6.195452583
71858,Abies magnifica,66509_5_107_6_2_301,36.254705,36.255705,-118.594476,-118.594776,2007,6.82681442
71859,Abies magnifica,66509_5_107_6_2_301,36.254705,36.255005,-118.594476,-118.594776,2017,3.900030923
71860,Abies magnifica,66509_5_107_6_2_301,36.254705,36.255305,-118.594476,-118.595376,2017,4.66062893
71861,Abies magnifica,66509_5_107_6_2_302,36.254705,36.255705,-118.594476,-118.594976,2007,6.195327563
71862,Abies magnifica,66509_5_107_6_2_302,36.254705,36.255105,-118.594476,-118.595076,2007,6.8266894
71863,Abies magnifica,66509_5_107_6_2_302,36.254705,36.255505,-118.594476,-118.595476,2017,3.899830891
71864,Abies magnifica,66509_5_107_6_2_302,36.254705,36.255005,-118.594476,-118.594676,2017,4.660428898
71865,Abies magnifica,66509_5_107_6_3_153,36.254705,36.255205,-118.594476,-118.594576,2007,6.197277875
71866,Abies magnifica,66509_5_107_6_3_153,36.254705,36.255605,-118.594476,-118.594676,2007,6.828639712
71867,Abies magnifica,66509_5_107_6_3_153,36.254705,36.255105,-118.594476,-118.595076,2017,3.901956231
71868,Abies magnifica,66509_5_107_6_3_153,36.254705,36.254905,-118.594476,-118.595276,2017,4.662554238
71869,Abies magnifica,66509_5_107_6_3_156,36.254705,36.254805,-118.594476,-118.594976,2007,6.200503391
71870,Abies magnifica,66509_5_107_6_3_156,36.254705,36.255405,-118.594476,-118.595376,2007,6.831865228
71871,Abies magnifica,66509_5_107_6_3_156,36.254705,36.255705,-118.594476,-118.595476,2017,3.905381779
71872,Abies magnifica,66509_5_107_6_3_156,36.254705,36.255305,-118.594476,-118.595476,2017,4.665979786
71873,Abies magnifica,66509_5_107_6_3_157,36.254705,36.254905,-118.594476,-118.594776,2007,6.196152695
71874,Abies magnifica,66509_5_107_6_3_157,36.254705,36.254905,-118.594476,-118.595476,2007,6.827514532
71875,Abies magnifica,66509_5_107_6_3_157,36.254705,36.255305,-118.594476,-118.594576,2017,3.900731035
71876,Abies magnifica,66509_5_107_6_3_157,36.254705,36.255005,-118.594476,-118.594576,2017,4.661329042
71877,Abies magnifica,66509_5_107_6_3_159,36.254705,36.255105,-118.594476,-118.595076,2007,6.197777955
71878,Abies magnifica,66509_5_107_6_3_159,36.254705,36.255205,-118.594476,-118.594976,2007,6.829139792
71879,Abies magnifica,66509_5_107_6_3_159,36.254705,36.255205,-118.594476,-118.595076,2017,3.902381299
71880,Abies magnifica,66509_5_107_6_3_159,36.254705,36.255005,-118.594476,-118.594576,2017,4.662979306
71881,Abies magnifica,66509_5_107_6_3_161,36.254705,36.255205,-118.594476,-118.594776,2007,6.202303679
71882,Abies magnifica,66509_5_107_6_3_161,36.254705,36.255305,-118.594476,-118.595176,2007,6.833665516
71883,Abies magnifica,66509_5_107_6_3_161,36.254705,36.255005,-118.594476,-118.594876,2017,3.906882019
71884,Abies magnifica,66509_5_107_6_3_161,36.254705,36.255705,-118.594476,-118.594776,2017,4.667480026
71885,Abies magnifica,66509_5_107_6_3_162,36.254705,36.255705,-118.594476,-118.594776,2007,6.198178019
71886,Abies magnifica,66509_5_107_6_3_162,36.254705,36.255705,-118.594476,-118.594776,2007,6.829539856
71887,Abies magnifica,66509_5_107_6_3_162,36.254705,36.255205,-118.594476,-118.594976,2017,3.902831371
71888,Abies magnifica,66509_5_107_6_3_162,36.254705,36.255505,-118.594476,-118.594676,2017,4.663429378
71889,Abies magnifica,66509_5_107_6_3_163,36.254705,36.254805,-118.594476,-118.594776,2007,6.199903295
71890,Abies magnifica,66509_5_107_6_3_163,36.254705,36.255105,-118.594476,-118.595476,2007,6.831265132
71891,Abies magnifica,66509_5_107_6_3_163,36.254705,36.255105,-118.594476,-118.595076,2017,3.904606655
71892,Abies magnifica,66509_5_107_6_3_163,36.254705,36.254805,-118.594476,-118.594876,2017,4.665204662
71893,Abies magnifica,66509_5_107_6_3_166,36.254705,36.255605,-118.594476,-118.594676,2007,6.197252871
71894,Abies magnifica,66509_5_107_6_3_166,36.254705,36.255605,-118.594476,-118.594576,2007,6.828614708
71895,Abies magnifica,66509_5_107_6_3_166,36.254705,36.255605,-118.594476,-118.595076,2017,3.901931227
71896,Abies magnifica,66509_5_107_6_3_166,36.254705,36.255505,-118.594476,-118.595476,2017,4.662529234
71897,Abies magnifica,66509_5_107_6_3_171,36.254705,36.255105,-118.594476,-118.594776,2007,6.205629211
71898,Abies magnifica,66509_5_107_6_3_171,36.254705,36.255205,-118.594476,-118.594676,2007,6.836991048
71899,Abies magnifica,66509_5_107_6_3_171,36.254705,36.255205,-118.594476,-118.595476,2017,3.910382579
71900,Abies magnifica,66509_5_107_6_3_171,36.254705,36.255005,-118.594476,-118.594576,2017,4.670980586
71901,Abies magnifica,66509_5_107_6_3_173,36.254705,36.255005,-118.594476,-118.594976,2007,6.198853127
71902,Abies magnifica,66509_5_107_6_3_173,36.254705,36.254905,-118.594476,-118.594876,2007,6.830214964
71903,Abies magnifica,66509_5_107_6_3_173,36.254705,36.255705,-118.594476,-118.595276,2017,3.903506479
71904,Abies magnifica,66509_5_107_6_3_173,36.254705,36.255505,-118.594476,-118.595176,2017,4.664104486
71905,Abies magnifica,66509_5_107_6_3_175,36.254705,36.254905,-118.594476,-118.595476,2007,6.198828123
71906,Abies magnifica,66509_5_107_6_3_175,36.254705,36.255505,-118.594476,-118.595476,2007,6.83018996
71907,Abies magnifica,66509_5_107_6_3_175,36.254705,36.255205,-118.594476,-118.595176,2017,3.903531483
71908,Abies magnifica,66509_5_107_6_3_175,36.254705,36.255305,-118.594476,-118.594876,2017,4.66412949
71909,Abies magnifica,66509_5_107_6_3_176,36.254705,36.254905,-118.594476,-118.594676,2007,6.199203183
71910,Abies magnifica,66509_5_107_6_3_176,36.254705,36.255105,-118.594476,-118.594576,2007,6.83056502
71911,Abies magnifica,66509_5_107_6_3_176,36.254705,36.255205,-118.594476,-118.595076,2017,3.903881539
71912,Abies magnifica,66509_5_107_6_3_176,36.254705,36.255005,-118.594476,-118.594876,2017,4.664479546
71913,Abies magnifica,66509_5_107_6_4_179,36.254705,36.255505,-118.594476,-118.595076,2007,6.197002831
71914,Abies magnifica,66509_5_107_6_4_179,36.254705,36.255005,-118.594476,-118.594876,2007,6.828364668
71915,Abies magnifica,66509_5_107_6_4_179,36.254705,36.255705,-118.594476,-118.595276,2017,3.901806207
71916,Abies magnifica,66509_5_107_6_4_179,36.254705,36.255305,-118.594476,-118.595076,2017,4.662404214
