,Species,TREE_ID,X_old,X,Y_old,Y,Year,logF_current
13401,Quercus chrysolepis,71620_5_39_6_1_103,-119.2916867,-119.2918867,37.37506,37.37566,2001,3.432005337
13402,Quercus chrysolepis,71620_5_39_6_1_103,-119.2917467,-119.2923467,37.37505,37.37505,2021,NA
13403,Quercus chrysolepis,71620_5_39_6_1_104,-119.2916967,-119.2919967,37.375,37.3751,2001,3.456764173
13404,Quercus chrysolepis,71620_5_39_6_1_104,-119.2916767,-119.2924767,37.37501,37.37581,2011,4.538892038
13405,Quercus chrysolepis,71620_5_39_6_1_104,-119.2916867,-119.2921867,37.37506,37.37586,2021,NA
13406,Quercus chrysolepis,71620_5_39_6_1_105,-119.2917267,-119.2919267,37.37509,37.37549,2001,3.471131102
13407,Quercus chrysolepis,71620_5_39_6_1_105,-119.2917167,-119.2924167,37.37504,37.37534,2011,4.509456905
13408,Quercus chrysolepis,71620_5_39_6_1_105,-119.2917467,-119.2923467,37.37504,37.37514,2021,NA
13409,Quercus chrysolepis,71620_5_39_6_1_106,-119.2917267,-119.2921267,37.375,37.375,2001,3.484294997
13410,Quercus chrysolepis,71620_5_39_6_1_106,-119.2916667,-119.2924667,37.37504,37.37594,2011,4.484782831
13411,Quercus chrysolepis,71620_5_39_6_1_106,-119.2916867,-119.2922867,37.37505,37.37585,2021,NA
13412,Quercus chrysolepis,71620_5_39_6_1_107,-119.2917267,-119.2926267,37.37508,37.37518,2001,3.243388568
13413,Quercus chrysolepis,71620_5_39_6_1_107,-119.2917367,-119.2918367,37.37507,37.37507,2011,4.287498942
13414,Quercus chrysolepis,71620_5_39_6_1_107,-119.2917467,-119.2917467,37.37507,37.37517,2021,NA
13415,Quercus chrysolepis,71620_5_39_6_1_108,-119.2917267,-119.2918267,37.375,37.375,2001,3.27219684
13416,Quercus chrysolepis,71620_5_39_6_1_108,-119.2917467,-119.2926467,37.37507,37.37517,2011,4.321903454
13417,Quercus chrysolepis,71620_5_39_6_1_108,-119.2917467,-119.2926467,37.37501,37.37511,2021,NA
13418,Quercus chrysolepis,71620_5_39_6_1_109,-119.2916667,-119.2918667,37.37507,37.37587,2001,3.286912209
13419,Quercus chrysolepis,71620_5_39_6_1_109,-119.2916667,-119.2916667,37.37506,37.37526,2011,4.345550935
13420,Quercus chrysolepis,71620_5_39_6_1_109,-119.2917467,-119.2917467,37.37503,37.37533,2021,NA
13421,Quercus chrysolepis,71620_5_39_6_1_110,-119.2916967,-119.2916967,37.37504,37.37534,2001,3.417526874
13422,Quercus chrysolepis,71620_5_39_6_1_110,-119.2917567,-119.2919567,37.37507,37.37507,2011,4.492542326
13423,Quercus chrysolepis,71620_5_39_6_1_110,-119.2916867,-119.2923867,37.375,37.375,2021,NA
13424,Quercus chrysolepis,71620_5_39_6_1_111,-119.2917567,-119.2919567,37.37505,37.37575,2001,3.482415948
13425,Quercus chrysolepis,71620_5_39_6_1_111,-119.2916767,-119.2925767,37.37502,37.37542,2011,4.406369693
13426,Quercus chrysolepis,71620_5_39_6_1_111,-119.2917467,-119.2923467,37.37505,37.37555,2021,NA
13427,Quercus chrysolepis,71620_5_39_6_2_119,-119.2917267,-119.2923267,37.37501,37.37541,2011,4.322968473
13428,Quercus chrysolepis,71620_5_39_6_2_119,-119.2916767,-119.2920767,37.37502,37.37592,2001,3.284804995
13429,Quercus chrysolepis,71620_5_39_6_2_119,-119.2916767,-119.2921767,37.37506,37.37526,2021,NA
13430,Quercus chrysolepis,71620_5_39_6_2_120,-119.2916667,-119.2919667,37.37505,37.37535,2001,3.299387941
13431,Quercus chrysolepis,71620_5_39_6_2_120,-119.2916967,-119.2925967,37.37508,37.37568,2011,4.387812316
13432,Quercus chrysolepis,71620_5_39_6_2_120,-119.2916667,-119.2916667,37.37508,37.37518,2021,NA
13433,Quercus chrysolepis,71620_5_39_6_2_121,-119.2916867,-119.2923867,37.37507,37.37567,2001,3.294424391
13434,Quercus chrysolepis,71620_5_39_6_2_121,-119.2917367,-119.2926367,37.37503,37.37573,2011,4.291829367
13435,Quercus chrysolepis,71620_5_39_6_2_121,-119.2917467,-119.2922467,37.37508,37.37538,2021,NA
13436,Quercus chrysolepis,71620_5_39_6_2_122,-119.2917067,-119.2925067,37.37506,37.37586,2001,3.132707969
13437,Quercus chrysolepis,71620_5_39_6_2_122,-119.2916767,-119.2924767,37.37507,37.37587,2011,4.174568615
13438,Quercus chrysolepis,71620_5_39_6_2_122,-119.2916667,-119.2922667,37.37507,37.37577,2021,NA
13439,Quercus chrysolepis,71620_5_39_6_2_123,-119.2916667,-119.2917667,37.375,37.3756,2001,3.175020122
13440,Quercus chrysolepis,71620_5_39_6_2_123,-119.2916867,-119.2922867,37.37506,37.37506,2011,4.248855752
13441,Quercus chrysolepis,71620_5_39_6_2_123,-119.2917267,-119.2918267,37.37508,37.37518,2021,NA
13442,Quercus chrysolepis,71620_5_39_6_2_124,-119.2916867,-119.2924867,37.375,37.3757,2001,3.160553753
13443,Quercus chrysolepis,71620_5_39_6_2_124,-119.2917167,-119.2924167,37.375,37.3755,2011,4.198043925
13444,Quercus chrysolepis,71620_5_39_6_2_124,-119.2916667,-119.2917667,37.37506,37.37566,2021,NA
13445,Quercus chrysolepis,71620_5_39_6_2_125,-119.2917267,-119.2922267,37.37501,37.37531,2011,4.194854846
13446,Quercus chrysolepis,71620_5_39_6_2_125,-119.2916867,-119.2921867,37.37503,37.37573,2001,3.090810594
13447,Quercus chrysolepis,71620_5_39_6_2_125,-119.2916867,-119.2923867,37.375,37.3752,2021,NA
13448,Quercus chrysolepis,71620_5_39_6_2_126,-119.2917467,-119.2918467,37.37502,37.37512,2001,3.096737183
13449,Quercus chrysolepis,71620_5_39_6_2_126,-119.2917567,-119.2921567,37.37502,37.37582,2011,4.201996321
13450,Quercus chrysolepis,71620_5_39_6_2_126,-119.2916867,-119.2925867,37.37507,37.37557,2021,NA
13451,Quercus chrysolepis,71620_5_39_6_2_127,-119.2917467,-119.2919467,37.37505,37.37575,2001,3.152260147
13452,Quercus chrysolepis,71620_5_39_6_2_127,-119.2917067,-119.2921067,37.37506,37.37536,2011,4.261924096
13453,Quercus chrysolepis,71620_5_39_6_2_127,-119.2916967,-119.2921967,37.37509,37.37569,2021,NA
13454,Quercus chrysolepis,71620_5_39_6_2_128,-119.2917267,-119.2922267,37.37509,37.37509,2001,3.145798262
13455,Quercus chrysolepis,71620_5_39_6_2_128,-119.2916767,-119.2918767,37.37501,37.37511,2011,4.294486855
13456,Quercus chrysolepis,71620_5_39_6_2_128,-119.2917467,-119.2926467,37.37504,37.37514,2021,NA
13457,Quercus chrysolepis,71620_5_39_6_2_129,-119.2916667,-119.2924667,37.37504,37.37534,2001,3.015766928
13458,Quercus chrysolepis,71620_5_39_6_2_129,-119.2917367,-119.2917367,37.37506,37.37546,2011,4.167522462
13459,Quercus chrysolepis,71620_5_39_6_2_129,-119.2916667,-119.2924667,37.37502,37.37592,2021,NA
13460,Quercus chrysolepis,71620_5_39_6_2_130,-119.2916867,-119.2918867,37.37507,37.37517,2001,2.869556669
13461,Quercus chrysolepis,71620_5_39_6_2_130,-119.2916867,-119.2918867,37.37501,37.37501,2011,4.152229326
13462,Quercus chrysolepis,71620_5_39_6_2_130,-119.2917367,-119.2926367,37.37506,37.37516,2021,NA
13463,Quercus chrysolepis,71620_5_39_6_2_131,-119.2917167,-119.2923167,37.37507,37.37557,2001,3.07665549
13464,Quercus chrysolepis,71620_5_39_6_2_131,-119.2917267,-119.2926267,37.37509,37.37559,2011,4.223281823
13465,Quercus chrysolepis,71620_5_39_6_2_131,-119.2917467,-119.2919467,37.37509,37.37579,2021,NA
13466,Quercus chrysolepis,71620_5_39_6_2_132,-119.2917367,-119.2923367,37.37509,37.37599,2001,2.95946481
13467,Quercus chrysolepis,71620_5_39_6_2_132,-119.2917267,-119.2926267,37.37504,37.37554,2011,4.029872497
13468,Quercus chrysolepis,71620_5_39_6_2_132,-119.2917467,-119.2926467,37.37501,37.37501,2021,NA
13469,Quercus chrysolepis,71620_5_39_6_2_133,-119.2917567,-119.2924567,37.37504,37.37524,2001,2.942701027
13470,Quercus chrysolepis,71620_5_39_6_2_133,-119.2917367,-119.2921367,37.37503,37.37503,2011,4.019982704
13471,Quercus chrysolepis,71620_5_39_6_2_133,-119.2917067,-119.2921067,37.37505,37.37555,2021,NA
13472,Quercus chrysolepis,71620_5_39_6_2_134,-119.2916767,-119.2924767,37.37504,37.37554,2001,2.756106097
13473,Quercus chrysolepis,71620_5_39_6_2_134,-119.2917467,-119.2923467,37.375,37.3756,2011,3.887326261
13474,Quercus chrysolepis,71620_5_39_6_2_134,-119.2916867,-119.2918867,37.37508,37.37508,2021,NA
13475,Quercus chrysolepis,71620_5_39_6_2_135,-119.2916967,-119.2920967,37.37508,37.37538,2001,3.056927117
13476,Quercus chrysolepis,71620_5_39_6_2_135,-119.2916767,-119.2917767,37.37502,37.37582,2011,4.129493275
13477,Quercus chrysolepis,71620_5_39_6_2_135,-119.2916967,-119.2925967,37.37507,37.37557,2021,NA
13478,Quercus chrysolepis,71620_5_39_6_2_136,-119.2917067,-119.2923067,37.37503,37.37593,2001,3.204778767
13479,Quercus chrysolepis,71620_5_39_6_2_136,-119.2916667,-119.2923667,37.37504,37.37584,2011,4.162343035
13480,Quercus chrysolepis,71620_5_39_6_2_136,-119.2917067,-119.2924067,37.37508,37.37548,2021,NA
13481,Quercus chrysolepis,71620_5_39_6_2_137,-119.2917167,-119.2924167,37.375,37.375,2001,3.030371589
13482,Quercus chrysolepis,71620_5_39_6_2_137,-119.2917067,-119.2922067,37.37505,37.37575,2011,4.078135587
13483,Quercus chrysolepis,71620_5_39_6_2_137,-119.2917067,-119.2917067,37.37509,37.37579,2021,NA
13484,Quercus chrysolepis,71620_5_39_6_2_138,-119.2917367,-119.2921367,37.37508,37.37528,2001,3.140951123
13485,Quercus chrysolepis,71620_5_39_6_2_138,-119.2916667,-119.2919667,37.37505,37.37525,2011,4.208366424
13486,Quercus chrysolepis,71620_5_39_6_2_138,-119.2917267,-119.2920267,37.37503,37.37543,2021,NA
13487,Quercus chrysolepis,71620_5_39_6_2_139,-119.2917267,-119.2924267,37.37504,37.37514,2001,3.01841247
13488,Quercus chrysolepis,71620_5_39_6_2_139,-119.2917567,-119.2917567,37.375,37.3755,2011,4.117240675
13489,Quercus chrysolepis,71620_5_39_6_2_139,-119.2916867,-119.2918867,37.37507,37.37597,2021,NA
13490,Quercus chrysolepis,71620_5_39_6_3_140,-119.2916667,-119.2920667,37.37502,37.37552,2001,3.009986614
13491,Quercus chrysolepis,71620_5_39_6_3_140,-119.2916867,-119.2921867,37.37504,37.37524,2011,4.274747724
13492,Quercus chrysolepis,71620_5_39_6_3_140,-119.2916967,-119.2922967,37.37506,37.37556,2021,NA
13493,Quercus chrysolepis,71620_5_39_6_3_141,-119.2916867,-119.2924867,37.37504,37.37584,2001,2.86486614
13494,Quercus chrysolepis,71620_5_39_6_3_141,-119.2916967,-119.2918967,37.37507,37.37557,2011,4.038638668
13495,Quercus chrysolepis,71620_5_39_6_3_141,-119.2917267,-119.2923267,37.37501,37.37591,2021,NA
13496,Quercus chrysolepis,71620_5_39_6_3_142,-119.2917567,-119.2920567,37.37505,37.37545,2011,4.109485283
13497,Quercus chrysolepis,71620_5_39_6_3_142,-119.2916667,-119.2921667,37.37502,37.37532,2001,3.055494944
13498,Quercus chrysolepis,71620_5_39_6_3_142,-119.2916667,-119.2918667,37.37507,37.37507,2021,NA
13499,Quercus chrysolepis,71620_5_39_6_3_143,-119.2916667,-119.2924667,37.37507,37.37587,2001,2.891555367
13500,Quercus chrysolepis,71620_5_39_6_3_143,-119.2917067,-119.2917067,37.37504,37.37544,2011,4.119241217
13501,Quercus chrysolepis,71620_5_39_6_3_143,-119.2916967,-119.2924967,37.37508,37.37568,2021,NA
13502,Quercus chrysolepis,71620_5_39_6_3_144,-119.2917267,-119.2918267,37.37505,37.37535,2001,3.095659178
13503,Quercus chrysolepis,71620_5_39_6_3_144,-119.2917267,-119.2924267,37.37506,37.37596,2011,4.167931788
13504,Quercus chrysolepis,71620_5_39_6_3_144,-119.2917267,-119.2917267,37.375,37.3756,2021,NA
13505,Quercus chrysolepis,71620_5_39_6_3_145,-119.2917467,-119.2925467,37.375,37.3754,2001,2.932019069
13506,Quercus chrysolepis,71620_5_39_6_3_145,-119.2916667,-119.2923667,37.37503,37.37593,2011,4.073404186
13507,Quercus chrysolepis,71620_5_39_6_3_145,-119.2916767,-119.2921767,37.37509,37.37559,2021,NA
13508,Quercus chrysolepis,71620_5_39_6_3_146,-119.2916867,-119.2924867,37.37501,37.37501,2001,3.032269915
13509,Quercus chrysolepis,71620_5_39_6_3_146,-119.2916967,-119.2925967,37.37502,37.37512,2011,4.208209058
13510,Quercus chrysolepis,71620_5_39_6_3_146,-119.2917467,-119.2918467,37.37501,37.37521,2021,NA
13511,Quercus chrysolepis,71620_5_39_6_3_147,-119.2917267,-119.2923267,37.37509,37.37579,2001,3.176194144
13512,Quercus chrysolepis,71620_5_39_6_3_147,-119.2917067,-119.2920067,37.37507,37.37507,2011,4.175733397
13513,Quercus chrysolepis,71620_5_39_6_3_147,-119.2917067,-119.2923067,37.37502,37.37532,2021,NA
13514,Quercus chrysolepis,71620_5_39_6_3_148,-119.2916767,-119.2918767,37.37501,37.37581,2011,4.213596442
13515,Quercus chrysolepis,71620_5_39_6_3_148,-119.2917267,-119.2918267,37.37503,37.37523,2001,3.292524812
13516,Quercus chrysolepis,71620_5_39_6_3_148,-119.2916667,-119.2916667,37.37505,37.37565,2021,NA
13517,Quercus chrysolepis,71620_5_39_6_3_149,-119.2916967,-119.2921967,37.37504,37.37554,2001,3.220618209
13518,Quercus chrysolepis,71620_5_39_6_3_149,-119.2917467,-119.2918467,37.37504,37.37544,2011,4.37028997
13519,Quercus chrysolepis,71620_5_39_6_3_149,-119.2916967,-119.2922967,37.37501,37.37521,2021,NA
13520,Quercus chrysolepis,71620_5_39_6_3_150,-119.2916867,-119.2925867,37.37503,37.37593,2001,2.926943714
13521,Quercus chrysolepis,71620_5_39_6_3_150,-119.2917067,-119.2920067,37.375,37.3754,2011,4.136729004
13522,Quercus chrysolepis,71620_5_39_6_3_150,-119.2916867,-119.2918867,37.37508,37.37588,2021,NA
13523,Quercus chrysolepis,71620_5_39_6_3_152,-119.2916667,-119.2917667,37.37506,37.37536,2001,3.180922158
13524,Quercus chrysolepis,71620_5_39_6_3_152,-119.2916667,-119.2925667,37.37504,37.37534,2011,4.047373427
13525,Quercus chrysolepis,71620_5_39_6_3_152,-119.2916867,-119.2921867,37.37501,37.37561,2021,NA
13526,Quercus chrysolepis,71620_5_39_6_3_153,-119.2916967,-119.2916967,37.37509,37.37539,2001,2.99137161
13527,Quercus chrysolepis,71620_5_39_6_3_153,-119.2917167,-119.2920167,37.37506,37.37596,2011,3.959627253
13528,Quercus chrysolepis,71620_5_39_6_3_153,-119.2917067,-119.2917067,37.37505,37.37575,2021,NA
13529,Quercus chrysolepis,71620_5_39_6_3_154,-119.2916667,-119.2924667,37.375,37.3753,2001,3.167249776
13530,Quercus chrysolepis,71620_5_39_6_3_154,-119.2917167,-119.2921167,37.37508,37.37538,2011,4.1138959
13531,Quercus chrysolepis,71620_5_39_6_3_154,-119.2917067,-119.2917067,37.37503,37.37533,2021,NA
13532,Quercus chrysolepis,71620_5_39_6_3_155,-119.2917267,-119.2926267,37.37509,37.37579,2001,2.931896362
13533,Quercus chrysolepis,71620_5_39_6_3_155,-119.2917267,-119.2925267,37.37508,37.37598,2011,3.92579205
13534,Quercus chrysolepis,71620_5_39_6_3_155,-119.2917367,-119.2925367,37.37503,37.37513,2021,NA
13535,Quercus chrysolepis,71620_5_39_6_3_156,-119.2916867,-119.2923867,37.37502,37.37552,2001,3.003567396
13536,Quercus chrysolepis,71620_5_39_6_3_156,-119.2917367,-119.2919367,37.37508,37.37558,2011,4.033530543
13537,Quercus chrysolepis,71620_5_39_6_3_156,-119.2916667,-119.2922667,37.375,37.3756,2021,NA
13538,Quercus chrysolepis,71620_5_39_6_3_157,-119.2917267,-119.2923267,37.37504,37.37504,2001,2.613644501
13539,Quercus chrysolepis,71620_5_39_6_3_157,-119.2917467,-119.2922467,37.37508,37.37548,2011,3.665143971
13540,Quercus chrysolepis,71620_5_39_6_3_157,-119.2917567,-119.2919567,37.37507,37.37517,2021,NA
13541,Quercus chrysolepis,71620_5_39_6_3_158,-119.2917167,-119.2919167,37.37506,37.37516,2001,2.760056471
13542,Quercus chrysolepis,71620_5_39_6_3_158,-119.2917067,-119.2919067,37.37504,37.37514,2011,3.856011666
13543,Quercus chrysolepis,71620_5_39_6_3_158,-119.2917567,-119.2926567,37.37504,37.37514,2021,NA
13544,Quercus chrysolepis,71620_5_39_6_3_159,-119.2917267,-119.2924267,37.37501,37.37521,2001,2.906828514
13545,Quercus chrysolepis,71620_5_39_6_3_159,-119.2917467,-119.2919467,37.37505,37.37515,2011,4.091045584
13546,Quercus chrysolepis,71620_5_39_6_3_159,-119.2916967,-119.2924967,37.37502,37.37502,2021,NA
13547,Quercus chrysolepis,71620_5_39_6_3_160,-119.2917467,-119.2918467,37.37504,37.37514,2001,3.007785745
13548,Quercus chrysolepis,71620_5_39_6_3_160,-119.2916967,-119.2919967,37.37503,37.37533,2011,4.389342535
13549,Quercus chrysolepis,71620_5_39_6_3_160,-119.2917167,-119.2924167,37.37506,37.37536,2021,NA
13550,Quercus chrysolepis,71620_5_39_6_3_161,-119.2917067,-119.2917067,37.37503,37.37553,2001,2.673837348
13551,Quercus chrysolepis,71620_5_39_6_3_161,-119.2917067,-119.2925067,37.37508,37.37518,2011,3.864009583
13552,Quercus chrysolepis,71620_5_39_6_3_161,-119.2917067,-119.2918067,37.37504,37.37564,2021,NA
13553,Quercus chrysolepis,71620_5_39_6_3_162,-119.2917367,-119.2920367,37.37504,37.37554,2001,2.939735639
13554,Quercus chrysolepis,71620_5_39_6_3_162,-119.2917367,-119.2922367,37.37508,37.37588,2011,4.015184618
13555,Quercus chrysolepis,71620_5_39_6_3_162,-119.2917467,-119.2923467,37.37507,37.37567,2021,NA
13556,Quercus chrysolepis,71620_5_39_6_4_113,-119.2917467,-119.2922467,37.37508,37.37598,2001,3.268346127
13557,Quercus chrysolepis,71620_5_39_6_4_113,-119.2916867,-119.2917867,37.37506,37.37586,2011,4.240387994
13558,Quercus chrysolepis,71620_5_39_6_4_113,-119.2917567,-119.2918567,37.375,37.3751,2021,NA
13559,Quercus chrysolepis,71672_3_103_6_1_100,-121.6666667,-121.6668667,40.12509,40.12519,2007,4.17495477
13560,Quercus chrysolepis,71672_3_103_6_1_100,-121.6666667,-121.6667667,40.12503,40.12523,2017,4.110468181
13561,Quercus chrysolepis,71672_3_103_6_1_101,-121.6666667,-121.6666667,40.12509,40.12529,2017,3.95897207
13562,Quercus chrysolepis,71672_3_103_6_1_101,-121.6667467,-121.6674467,40.12509,40.12509,2017,4.069392713
13563,Quercus chrysolepis,71672_3_103_6_1_101,-121.6667567,-121.6674567,40.12507,40.12567,2007,3.95897207
13564,Quercus chrysolepis,71672_3_103_6_1_101,-121.6667367,-121.6676367,40.12504,40.12544,2007,4.069392713
13565,Quercus chrysolepis,71672_3_103_6_1_107,-121.6667267,-121.6673267,40.12509,40.12569,2007,3.93636251
13566,Quercus chrysolepis,71672_3_103_6_1_107,-121.6667467,-121.6675467,40.12503,40.12523,2017,3.864435348
13567,Quercus chrysolepis,71672_3_103_6_2_109,-121.6667367,-121.6673367,40.12509,40.12589,2007,4.054742292
13568,Quercus chrysolepis,71672_3_103_6_2_109,-121.6667367,-121.6672367,40.12505,40.12515,2007,3.898920222
13569,Quercus chrysolepis,71672_3_103_6_2_109,-121.6666967,-121.6668967,40.12508,40.12528,2017,4.054742292
13570,Quercus chrysolepis,71672_3_103_6_2_109,-121.6667067,-121.6674067,40.12502,40.12502,2017,3.898920222
13571,Quercus chrysolepis,71672_3_103_6_2_110,-121.6667567,-121.6669567,40.12507,40.12587,2007,3.824759267
13572,Quercus chrysolepis,71672_3_103_6_2_110,-121.6667067,-121.6669067,40.12501,40.12501,2017,3.676403748
13573,Quercus chrysolepis,71672_3_103_6_2_111,-121.6666867,-121.6669867,40.12506,40.12526,2007,3.904822573
13574,Quercus chrysolepis,71672_3_103_6_2_111,-121.6666767,-121.6673767,40.12506,40.12506,2007,3.722922665
13575,Quercus chrysolepis,71672_3_103_6_2_111,-121.6666867,-121.6672867,40.12504,40.12554,2017,3.904822573
13576,Quercus chrysolepis,71672_3_103_6_2_111,-121.6667067,-121.6671067,40.12502,40.12562,2017,3.722922665
13577,Quercus chrysolepis,71672_3_103_6_2_112,-121.6667267,-121.6676267,40.12505,40.12575,2007,3.993484524
13578,Quercus chrysolepis,71672_3_103_6_2_112,-121.6667067,-121.6673067,40.125,40.125,2017,3.855117869
13579,Quercus chrysolepis,71672_3_103_6_2_113,-121.6667367,-121.6669367,40.12503,40.12583,2007,4.14900349
13580,Quercus chrysolepis,71672_3_103_6_2_113,-121.6667067,-121.6668067,40.12503,40.12543,2017,3.909492967
13581,Quercus chrysolepis,71672_3_103_6_2_114,-121.6666767,-121.6670767,40.12507,40.12577,2007,4.161935618
13582,Quercus chrysolepis,71672_3_103_6_2_114,-121.6666867,-121.6669867,40.12506,40.12596,2017,4.009753531
13583,Quercus chrysolepis,71672_3_103_6_2_116,-121.6667467,-121.6672467,40.125,40.1257,2007,3.796097427
13584,Quercus chrysolepis,71672_3_103_6_2_116,-121.6667067,-121.6671067,40.12503,40.12583,2017,3.645307057
13585,Quercus chrysolepis,71672_3_103_6_2_117,-121.6667267,-121.6667267,40.12503,40.12573,2007,3.900245353
13586,Quercus chrysolepis,71672_3_103_6_2_117,-121.6666767,-121.6669767,40.12506,40.12576,2017,3.868649583
13587,Quercus chrysolepis,71672_3_103_6_3_119,-121.6666867,-121.6671867,40.12508,40.12538,2007,3.757468303
13588,Quercus chrysolepis,71672_3_103_6_3_119,-121.6667067,-121.6674067,40.12508,40.12518,2017,3.705908097
13589,Quercus chrysolepis,71672_3_103_6_3_120,-121.6667567,-121.6668567,40.12502,40.12572,2007,3.803106475
13590,Quercus chrysolepis,71672_3_103_6_3_120,-121.6667267,-121.6669267,40.12508,40.12568,2017,3.688271984
13591,Quercus chrysolepis,71672_3_103_6_3_121,-121.6666967,-121.6666967,40.12506,40.12596,2007,3.992161124
13592,Quercus chrysolepis,71672_3_103_6_3_121,-121.6667067,-121.6669067,40.12502,40.12572,2017,3.994277158
13593,Quercus chrysolepis,71672_3_103_6_3_122,-121.6667167,-121.6670167,40.12508,40.12528,2007,3.940732847
13594,Quercus chrysolepis,71672_3_103_6_3_122,-121.6666667,-121.6675667,40.12503,40.12563,2017,3.850864951
