Unnamed: 0,Species,TREE_ID,Year,logF_current,X,Y
49583,Abies concolor,89779_2_89_6_2_111,2005,3.705847087,-122.486199,41.044868
49584,Abies concolor,89779_2_89_6_2_111,2005,4.066331039,-122.486199,41.044868
49585,Abies concolor,89779_2_89_6_2_111,2015,4.869295488,-122.486199,41.044868
49586,Abies concolor,89779_2_89_6_2_111,2015,5.167139448,-122.486199,41.044868
49587,Abies concolor,89779_2_89_6_3_148,2005,3.706464046,-122.486199,41.044868
49588,Abies concolor,89779_2_89_6_3_148,2005,4.066947998,-122.486199,41.044868
49589,Abies concolor,89779_2_89_6_3_148,2015,4.869862083,-122.486199,41.044868
49590,Abies concolor,89779_2_89_6_3_148,2015,5.167706043,-122.486199,41.044868
49591,Abies concolor,89779_2_89_6_4_123,2005,3.70701805,-122.486199,41.044868
49592,Abies concolor,89779_2_89_6_4_123,2005,4.067502002,-122.486199,41.044868
49593,Abies concolor,89779_2_89_6_4_123,2015,4.87045386,-122.486199,41.044868
49594,Abies concolor,89779_2_89_6_4_123,2015,5.16829782,-122.486199,41.044868
49595,Abies concolor,89779_2_89_6_4_128,2005,3.706858564,-122.486199,41.044868
49596,Abies concolor,89779_2_89_6_4_128,2005,4.067342516,-122.486199,41.044868
49597,Abies concolor,89779_2_89_6_4_128,2015,4.870269192,-122.486199,41.044868
49598,Abies concolor,89779_2_89_6_4_128,2015,5.168113152,-122.486199,41.044868
49599,Abies concolor,89779_2_89_6_4_129,2005,3.706938307,-122.486199,41.044868
49600,Abies concolor,89779_2_89_6_4_129,2005,4.067422259,-122.486199,41.044868
49601,Abies concolor,89779_2_89_6_4_129,2015,4.870382511,-122.486199,41.044868
49602,Abies concolor,89779_2_89_6_4_129,2015,5.168226471,-122.486199,41.044868
49603,Abies concolor,89905_2_35_6_1_301,2007,5.977142077,-120.959453,40.552643
49604,Abies concolor,89905_2_35_6_1_301,2007,6.218648253,-120.959453,40.552643
49605,Abies concolor,89905_2_35_6_1_301,2017,5.14330327,-120.959453,40.552643
49606,Abies concolor,89905_2_35_6_1_301,2017,5.437935428,-120.959453,40.552643
49607,Abies concolor,89905_2_35_6_1_302,2007,5.976806317,-120.959453,40.552643
49608,Abies concolor,89905_2_35_6_1_302,2007,6.218312493,-120.959453,40.552643
49609,Abies concolor,89905_2_35_6_1_302,2017,5.142954919,-120.959453,40.552643
49610,Abies concolor,89905_2_35_6_1_302,2017,5.437587077,-120.959453,40.552643
49611,Abies concolor,89905_2_35_6_2_305,2007,5.976621649,-120.959453,40.552643
49612,Abies concolor,89905_2_35_6_2_305,2007,6.218127825,-120.959453,40.552643
49613,Abies concolor,89905_2_35_6_2_305,2017,5.142766054,-120.959453,40.552643
49614,Abies concolor,89905_2_35_6_2_305,2017,5.437398212,-120.959453,40.552643
49615,Abies concolor,89905_2_35_6_2_306,2007,5.976814711,-120.959453,40.552643
49616,Abies concolor,89905_2_35_6_2_306,2007,6.218320887,-120.959453,40.552643
49617,Abies concolor,89905_2_35_6_2_306,2017,5.142946525,-120.959453,40.552643
49618,Abies concolor,89905_2_35_6_2_306,2017,5.437578683,-120.959453,40.552643
49619,Abies concolor,89905_2_35_6_2_308,2007,5.976873469,-120.959453,40.552643
49620,Abies concolor,89905_2_35_6_2_308,2007,6.218379645,-120.959453,40.552643
49621,Abies concolor,89905_2_35_6_2_308,2017,5.143030465,-120.959453,40.552643
49622,Abies concolor,89905_2_35_6_2_308,2017,5.437662623,-120.959453,40.552643
49623,Abies concolor,89905_2_35_6_2_310,2007,5.977058137,-120.959453,40.552643
49624,Abies concolor,89905_2_35_6_2_310,2007,6.218564313,-120.959453,40.552643
49625,Abies concolor,89905_2_35_6_2_310,2017,5.143189951,-120.959453,40.552643
49626,Abies concolor,89905_2_35_6_2_310,2017,5.437822109,-120.959453,40.552643
49627,Abies concolor,89905_2_35_6_3_311,2007,5.977272184,-120.959453,40.552643
49628,Abies concolor,89905_2_35_6_3_311,2007,6.21877836,-120.959453,40.552643
49629,Abies concolor,89905_2_35_6_3_311,2017,5.143454362,-120.959453,40.552643
49630,Abies concolor,89905_2_35_6_3_311,2017,5.43808652,-120.959453,40.552643
49631,Abies concolor,89905_2_35_6_3_312,2007,5.976877666,-120.959453,40.552643
49632,Abies concolor,89905_2_35_6_3_312,2007,6.218383842,-120.959453,40.552643
49633,Abies concolor,89905_2_35_6_3_312,2017,5.143022071,-120.959453,40.552643
49634,Abies concolor,89905_2_35_6_3_312,2017,5.437654229,-120.959453,40.552643
49635,Abies concolor,89905_2_35_6_3_314,2007,5.976793726,-120.959453,40.552643
49636,Abies concolor,89905_2_35_6_3_314,2007,6.218299902,-120.959453,40.552643
49637,Abies concolor,89905_2_35_6_3_314,2017,5.142921343,-120.959453,40.552643
49638,Abies concolor,89905_2_35_6_3_314,2017,5.437553501,-120.959453,40.552643
49639,Abies concolor,89905_2_35_6_4_316,2007,5.976902848,-120.959453,40.552643
49640,Abies concolor,89905_2_35_6_4_316,2007,6.218409024,-120.959453,40.552643
49641,Abies concolor,89905_2_35_6_4_316,2017,5.143068238,-120.959453,40.552643
49642,Abies concolor,89905_2_35_6_4_316,2017,5.437700396,-120.959453,40.552643
49643,Abies concolor,89905_2_35_6_4_317,2007,5.977259593,-120.959453,40.552643
49644,Abies concolor,89905_2_35_6_4_317,2007,6.218765769,-120.959453,40.552643
49645,Abies concolor,89905_2_35_6_4_317,2017,5.143450165,-120.959453,40.552643
49646,Abies concolor,89905_2_35_6_4_317,2017,5.438082323,-120.959453,40.552643
49647,Abies concolor,89905_2_35_6_4_318,2007,5.977251199,-120.959453,40.552643
49648,Abies concolor,89905_2_35_6_4_318,2007,6.218757375,-120.959453,40.552643
49649,Abies concolor,89905_2_35_6_4_318,2017,5.143445968,-120.959453,40.552643
49650,Abies concolor,89905_2_35_6_4_318,2017,5.438078126,-120.959453,40.552643
49651,Abies concolor,89905_2_35_6_4_320,2007,5.977158865,-120.959453,40.552643
49652,Abies concolor,89905_2_35_6_4_320,2007,6.218665041,-120.959453,40.552643
49653,Abies concolor,89905_2_35_6_4_320,2017,5.14334524,-120.959453,40.552643
49654,Abies concolor,89905_2_35_6_4_320,2017,5.437977398,-120.959453,40.552643
49655,Abies concolor,89905_2_35_6_4_321,2007,5.977167259,-120.959453,40.552643
49656,Abies concolor,89905_2_35_6_4_321,2007,6.218673435,-120.959453,40.552643
49657,Abies concolor,89905_2_35_6_4_321,2017,5.143366225,-120.959453,40.552643
49658,Abies concolor,89905_2_35_6_4_321,2017,5.437998383,-120.959453,40.552643
49659,Abies concolor,89905_2_35_6_4_322,2007,5.977301563,-120.959453,40.552643
49660,Abies concolor,89905_2_35_6_4_322,2007,6.218807739,-120.959453,40.552643
49661,Abies concolor,89905_2_35_6_4_322,2017,5.143529908,-120.959453,40.552643
49662,Abies concolor,89905_2_35_6_4_322,2017,5.438162066,-120.959453,40.552643
49663,Abies concolor,89905_2_35_6_4_323,2007,5.977226017,-120.959453,40.552643
49664,Abies concolor,89905_2_35_6_4_323,2007,6.218732193,-120.959453,40.552643
49665,Abies concolor,89905_2_35_6_4_323,2017,5.143462756,-120.959453,40.552643
49666,Abies concolor,89905_2_35_6_4_323,2017,5.438094914,-120.959453,40.552643
49667,Abies concolor,89905_2_35_6_4_324,2007,5.977251199,-120.959453,40.552643
49668,Abies concolor,89905_2_35_6_4_324,2007,6.218757375,-120.959453,40.552643
49669,Abies concolor,89905_2_35_6_4_324,2017,5.143496332,-120.959453,40.552643
49670,Abies concolor,89905_2_35_6_4_324,2017,5.43812849,-120.959453,40.552643
49671,Abies concolor,89905_2_35_6_4_325,2007,5.977297366,-120.959453,40.552643
49672,Abies concolor,89905_2_35_6_4_325,2007,6.218803542,-120.959453,40.552643
49673,Abies concolor,89905_2_35_6_4_325,2017,5.143525711,-120.959453,40.552643
49674,Abies concolor,89905_2_35_6_4_325,2017,5.438157869,-120.959453,40.552643
49675,Abies concolor,89905_2_35_6_4_326,2007,5.97726379,-120.959453,40.552643
49676,Abies concolor,89905_2_35_6_4_326,2007,6.218769966,-120.959453,40.552643
49677,Abies concolor,89905_2_35_6_4_326,2017,5.143492135,-120.959453,40.552643
49678,Abies concolor,89905_2_35_6_4_326,2017,5.438124293,-120.959453,40.552643
49679,Abies concolor,89905_2_35_6_4_327,2007,5.97726379,-120.959453,40.552643
49680,Abies concolor,89905_2_35_6_4_327,2007,6.218769966,-120.959453,40.552643
49681,Abies concolor,89905_2_35_6_4_327,2017,5.143458559,-120.959453,40.552643
49682,Abies concolor,89905_2_35_6_4_327,2017,5.438090717,-120.959453,40.552643
49683,Abies concolor,89905_2_35_6_4_328,2007,5.977091713,-120.959453,40.552643
49684,Abies concolor,89905_2_35_6_4_328,2007,6.218597889,-120.959453,40.552643
49685,Abies concolor,89905_2_35_6_4_328,2017,5.143286482,-120.959453,40.552643
49686,Abies concolor,89905_2_35_6_4_328,2017,5.43791864,-120.959453,40.552643
49687,Abies concolor,89905_2_35_6_4_329,2007,5.977133683,-120.959453,40.552643
49688,Abies concolor,89905_2_35_6_4_329,2007,6.218639859,-120.959453,40.552643
49689,Abies concolor,89905_2_35_6_4_329,2017,5.143315861,-120.959453,40.552643
49690,Abies concolor,89905_2_35_6_4_329,2017,5.437948019,-120.959453,40.552643
49691,Abies concolor,89905_2_35_6_4_330,2007,5.97709591,-120.959453,40.552643
49692,Abies concolor,89905_2_35_6_4_330,2007,6.218602086,-120.959453,40.552643
49693,Abies concolor,89905_2_35_6_4_330,2017,5.143269694,-120.959453,40.552643
49694,Abies concolor,89905_2_35_6_4_330,2017,5.437901852,-120.959453,40.552643
49695,Abies concolor,89905_2_35_6_4_333,2007,5.976411799,-120.959453,40.552643
49696,Abies concolor,89905_2_35_6_4_333,2007,6.217917975,-120.959453,40.552643
49697,Abies concolor,89905_2_35_6_4_333,2017,5.14258978,-120.959453,40.552643
49698,Abies concolor,89905_2_35_6_4_333,2017,5.437221938,-120.959453,40.552643
49699,Abies concolor,89905_2_35_6_4_334,2007,5.976932227,-120.959453,40.552643
49700,Abies concolor,89905_2_35_6_4_334,2007,6.218438403,-120.959453,40.552643
49701,Abies concolor,89905_2_35_6_4_334,2017,5.143080829,-120.959453,40.552643
49702,Abies concolor,89905_2_35_6_4_334,2017,5.437712987,-120.959453,40.552643
49703,Abies concolor,89905_2_35_6_4_335,2007,5.977314154,-120.959453,40.552643
49704,Abies concolor,89905_2_35_6_4_335,2007,6.21882033,-120.959453,40.552643
49705,Abies concolor,89905_2_35_6_4_335,2017,5.143550893,-120.959453,40.552643
49706,Abies concolor,89905_2_35_6_4_335,2017,5.438183051,-120.959453,40.552643
49707,Abies concolor,89905_2_35_6_4_336,2007,5.977238608,-120.959453,40.552643
49708,Abies concolor,89905_2_35_6_4_336,2007,6.218744784,-120.959453,40.552643
49709,Abies concolor,89905_2_35_6_4_336,2017,5.143462756,-120.959453,40.552643
49710,Abies concolor,89905_2_35_6_4_336,2017,5.438094914,-120.959453,40.552643
49711,Abies concolor,89905_2_35_6_4_337,2007,5.977125289,-120.959453,40.552643
49712,Abies concolor,89905_2_35_6_4_337,2007,6.218631465,-120.959453,40.552643
49713,Abies concolor,89905_2_35_6_4_337,2017,5.143315861,-120.959453,40.552643
49714,Abies concolor,89905_2_35_6_4_337,2017,5.437948019,-120.959453,40.552643
49715,Abies concolor,89945_2_93_6_3_107,2001,5.025840257,-123.003973,41.485271
49716,Abies concolor,89945_2_93_6_3_107,2001,5.286626257,-123.003973,41.485271
49717,Abies concolor,89945_2_93_6_3_107,2011,2.90805942,-123.003973,41.485271
49718,Abies concolor,89945_2_93_6_3_107,2011,3.331993775,-123.003973,41.485271
49719,Abies concolor,89945_2_93_6_3_107,2021,,-123.003973,41.485271
49720,Abies concolor,89945_2_93_6_3_107,2021,,-123.003973,41.485271
49721,Abies concolor,89945_2_93_6_3_108,2001,5.025928394,-123.003973,41.485271
49722,Abies concolor,89945_2_93_6_3_108,2001,5.286714394,-123.003973,41.485271
49723,Abies concolor,89945_2_93_6_3_108,2011,2.908223103,-123.003973,41.485271
49724,Abies concolor,89945_2_93_6_3_108,2011,3.332157458,-123.003973,41.485271
49725,Abies concolor,89945_2_93_6_3_108,2021,,-123.003973,41.485271
49726,Abies concolor,89945_2_93_6_3_108,2021,,-123.003973,41.485271
49727,Abies concolor,89945_2_93_6_3_109,2001,5.02592,-123.003973,41.485271
49728,Abies concolor,89945_2_93_6_3_109,2001,5.286706,-123.003973,41.485271
49729,Abies concolor,89945_2_93_6_3_109,2011,2.908118178,-123.003973,41.485271
49730,Abies concolor,89945_2_93_6_3_109,2011,3.332052533,-123.003973,41.485271
49731,Abies concolor,89945_2_93_6_3_109,2021,,-123.003973,41.485271
49732,Abies concolor,89945_2_93_6_3_109,2021,,-123.003973,41.485271
49733,Abies concolor,89945_2_93_6_4_112,2001,5.026301927,-123.003973,41.485271
49734,Abies concolor,89945_2_93_6_4_112,2001,5.287087927,-123.003973,41.485271
49735,Abies concolor,89945_2_93_6_4_112,2011,2.90847912,-123.003973,41.485271
49736,Abies concolor,89945_2_93_6_4_112,2011,3.332413475,-123.003973,41.485271
49737,Abies concolor,89945_2_93_6_4_112,2021,,-123.003973,41.485271
49738,Abies concolor,89945_2_93_6_4_112,2021,,-123.003973,41.485271
49739,Abies concolor,89998_5_109_6_1_304,2007,5.511082538,-120.258864,38.258901
49740,Abies concolor,89998_5_109_6_1_304,2007,5.77349388,-120.258864,38.258901
49741,Abies concolor,89998_5_109_6_1_304,2017,4.420766963,-120.258864,38.258901
49742,Abies concolor,89998_5_109_6_1_304,2017,4.74272561,-120.258864,38.258901
49743,Abies concolor,89998_5_109_6_1_310,2007,5.511934529,-120.258864,38.258901
49744,Abies concolor,89998_5_109_6_1_310,2007,5.774345871,-120.258864,38.258901
49745,Abies concolor,89998_5_109_6_1_310,2017,4.421681909,-120.258864,38.258901
49746,Abies concolor,89998_5_109_6_1_310,2017,4.743640556,-120.258864,38.258901
49747,Abies concolor,89998_5_109_6_1_314,2007,5.511800225,-120.258864,38.258901
49748,Abies concolor,89998_5_109_6_1_314,2007,5.774211567,-120.258864,38.258901
49749,Abies concolor,89998_5_109_6_1_314,2017,4.421514029,-120.258864,38.258901
49750,Abies concolor,89998_5_109_6_1_314,2017,4.743472676,-120.258864,38.258901
49751,Abies concolor,89998_5_109_6_2_319,2007,5.510830718,-120.258864,38.258901
49752,Abies concolor,89998_5_109_6_2_319,2007,5.77324206,-120.258864,38.258901
49753,Abies concolor,89998_5_109_6_2_319,2017,4.420502552,-120.258864,38.258901
49754,Abies concolor,89998_5_109_6_2_319,2017,4.742461199,-120.258864,38.258901
49755,Abies concolor,89998_5_109_6_2_323,2007,5.511674315,-120.258864,38.258901
49756,Abies concolor,89998_5_109_6_2_323,2007,5.774085657,-120.258864,38.258901
49757,Abies concolor,89998_5_109_6_2_323,2017,4.421404907,-120.258864,38.258901
49758,Abies concolor,89998_5_109_6_2_323,2017,4.743363554,-120.258864,38.258901
49759,Abies concolor,89998_5_109_6_3_337,2007,5.511573587,-120.258864,38.258901
49760,Abies concolor,89998_5_109_6_3_337,2007,5.773984929,-120.258864,38.258901
49761,Abies concolor,89998_5_109_6_3_337,2017,4.421325164,-120.258864,38.258901
49762,Abies concolor,89998_5_109_6_3_337,2017,4.743283811,-120.258864,38.258901
49763,Abies concolor,89998_5_109_6_3_346,2007,5.51110772,-120.258864,38.258901
49764,Abies concolor,89998_5_109_6_3_346,2007,5.773519062,-120.258864,38.258901
49765,Abies concolor,89998_5_109_6_3_346,2017,4.420787948,-120.258864,38.258901
49766,Abies concolor,89998_5_109_6_3_346,2017,4.742746595,-120.258864,38.258901
49767,Abies concolor,89998_5_109_6_3_349,2007,5.510944037,-120.258864,38.258901
49768,Abies concolor,89998_5_109_6_3_349,2007,5.773355379,-120.258864,38.258901
49769,Abies concolor,89998_5_109_6_3_349,2017,4.420636856,-120.258864,38.258901
49770,Abies concolor,89998_5_109_6_3_349,2017,4.742595503,-120.258864,38.258901
49771,Abies concolor,89998_5_109_6_3_352,2007,5.510734187,-120.258864,38.258901
49772,Abies concolor,89998_5_109_6_3_352,2007,5.773145529,-120.258864,38.258901
49773,Abies concolor,89998_5_109_6_3_352,2017,4.420460582,-120.258864,38.258901
49774,Abies concolor,89998_5_109_6_3_352,2017,4.742419229,-120.258864,38.258901
49775,Abies concolor,89998_5_109_6_3_358,2007,5.511657527,-120.258864,38.258901
49776,Abies concolor,89998_5_109_6_3_358,2007,5.774068869,-120.258864,38.258901
49777,Abies concolor,89998_5_109_6_3_358,2017,4.42144268,-120.258864,38.258901
49778,Abies concolor,89998_5_109_6_3_358,2017,4.743401327,-120.258864,38.258901
49779,Abies concolor,89998_5_109_6_4_363,2007,5.511061553,-120.258864,38.258901
49780,Abies concolor,89998_5_109_6_4_363,2007,5.773472895,-120.258864,38.258901
49781,Abies concolor,89998_5_109_6_4_363,2017,4.420724993,-120.258864,38.258901
49782,Abies concolor,89998_5_109_6_4_363,2017,4.74268364,-120.258864,38.258901
49783,Abies concolor,89998_5_109_6_4_365,2007,5.511867377,-120.258864,38.258901
49784,Abies concolor,89998_5_109_6_4_365,2007,5.774278719,-120.258864,38.258901
49785,Abies concolor,89998_5_109_6_4_365,2017,4.421648333,-120.258864,38.258901
49786,Abies concolor,89998_5_109_6_4_365,2017,4.74360698,-120.258864,38.258901
49787,Abies concolor,89998_5_109_6_4_367,2007,5.511048962,-120.258864,38.258901
49788,Abies concolor,89998_5_109_6_4_367,2007,5.773460304,-120.258864,38.258901
49789,Abies concolor,89998_5_109_6_4_367,2017,4.420712402,-120.258864,38.258901
49790,Abies concolor,89998_5_109_6_4_367,2017,4.742671049,-120.258864,38.258901
49791,Abies concolor,89998_5_109_6_4_369,2007,5.511342752,-120.258864,38.258901
49792,Abies concolor,89998_5_109_6_4_369,2007,5.773754094,-120.258864,38.258901
49793,Abies concolor,89998_5_109_6_4_369,2017,4.420976813,-120.258864,38.258901
49794,Abies concolor,89998_5_109_6_4_369,2017,4.74293546,-120.258864,38.258901
49795,Abies concolor,89998_5_109_6_4_370,2007,5.510679626,-120.258864,38.258901
49796,Abies concolor,89998_5_109_6_4_370,2007,5.773090968,-120.258864,38.258901
49797,Abies concolor,89998_5_109_6_4_370,2017,4.420372445,-120.258864,38.258901
49798,Abies concolor,89998_5_109_6_4_370,2017,4.742331092,-120.258864,38.258901
49799,Abies concolor,89998_5_109_6_4_372,2007,5.511661724,-120.258864,38.258901
49800,Abies concolor,89998_5_109_6_4_372,2007,5.774073066,-120.258864,38.258901
49801,Abies concolor,89998_5_109_6_4_372,2017,4.421438483,-120.258864,38.258901
49802,Abies concolor,89998_5_109_6_4_372,2017,4.74339713,-120.258864,38.258901
49803,Abies concolor,89998_5_109_6_4_373,2007,5.511111917,-120.258864,38.258901
49804,Abies concolor,89998_5_109_6_4_373,2007,5.773523259,-120.258864,38.258901
49805,Abies concolor,89998_5_109_6_4_373,2017,4.420796342,-120.258864,38.258901
49806,Abies concolor,89998_5_109_6_4_373,2017,4.742754989,-120.258864,38.258901
49807,Abies concolor,89998_5_109_6_4_374,2007,5.510881082,-120.258864,38.258901
49808,Abies concolor,89998_5_109_6_4_374,2007,5.773292424,-120.258864,38.258901
49809,Abies concolor,89998_5_109_6_4_374,2017,4.42056131,-120.258864,38.258901
49810,Abies concolor,89998_5_109_6_4_374,2017,4.742519957,-120.258864,38.258901
49811,Abies concolor,89998_5_109_6_4_376,2007,5.511632345,-120.258864,38.258901
49812,Abies concolor,89998_5_109_6_4_376,2007,5.774043687,-120.258864,38.258901
49813,Abies concolor,89998_5_109_6_4_376,2017,4.421383922,-120.258864,38.258901
49814,Abies concolor,89998_5_109_6_4_376,2017,4.743342569,-120.258864,38.258901
49815,Abies concolor,89998_5_109_6_4_377,2007,5.510927249,-120.258864,38.258901
49816,Abies concolor,89998_5_109_6_4_377,2007,5.773338591,-120.258864,38.258901
49817,Abies concolor,89998_5_109_6_4_377,2017,4.420594886,-120.258864,38.258901
49818,Abies concolor,89998_5_109_6_4_377,2017,4.742553533,-120.258864,38.258901
49819,Abies concolor,90007_2_93_6_2_120,2008,4.332351186,-121.960259,41.345811
49820,Abies concolor,90007_2_93_6_2_120,2008,4.660534213,-121.960259,41.345811
49821,Abies concolor,90007_2_93_6_2_120,2018,7.001541837,-121.960259,41.345811
49822,Abies concolor,90007_2_93_6_2_120,2018,7.299426999,-121.960259,41.345811
49823,Abies concolor,90007_2_93_6_2_308,2008,4.332439323,-121.960259,41.345811
49824,Abies concolor,90007_2_93_6_2_308,2008,4.66062235,-121.960259,41.345811
49825,Abies concolor,90007_2_93_6_2_308,2018,7.001676141,-121.960259,41.345811
49826,Abies concolor,90007_2_93_6_2_308,2018,7.299561303,-121.960259,41.345811
49827,Abies concolor,90007_2_93_6_3_310,2008,4.331679666,-121.960259,41.345811
49828,Abies concolor,90007_2_93_6_3_310,2008,4.659862693,-121.960259,41.345811
49829,Abies concolor,90007_2_93_6_3_310,2018,7.00086612,-121.960259,41.345811
49830,Abies concolor,90007_2_93_6_3_310,2018,7.298751282,-121.960259,41.345811
49831,Abies concolor,90023_5_107_6_1_100,2003,4.279343675,-118.39608,35.918634
49832,Abies concolor,90023_5_107_6_1_100,2003,4.733575905,-118.39608,35.918634
49833,Abies concolor,90023_5_107_6_1_100,2013,5.999195138,-118.39608,35.918634
49834,Abies concolor,90023_5_107_6_1_100,2013,6.319446007,-118.39608,35.918634
49835,Abies concolor,90023_5_107_6_1_101,2003,4.28049785,-118.39608,35.918634
49836,Abies concolor,90023_5_107_6_1_101,2003,4.73473008,-118.39608,35.918634
49837,Abies concolor,90023_5_107_6_1_101,2013,6.000420662,-118.39608,35.918634
49838,Abies concolor,90023_5_107_6_1_101,2013,6.320671531,-118.39608,35.918634
49839,Abies concolor,90023_5_107_6_1_102,2003,4.280544017,-118.39608,35.918634
49840,Abies concolor,90023_5_107_6_1_102,2003,4.734776247,-118.39608,35.918634
49841,Abies concolor,90023_5_107_6_1_102,2013,6.000466829,-118.39608,35.918634
49842,Abies concolor,90023_5_107_6_1_102,2013,6.320717698,-118.39608,35.918634
49843,Abies concolor,90023_5_107_6_1_104,2003,4.27970042,-118.39608,35.918634
49844,Abies concolor,90023_5_107_6_1_104,2003,4.73393265,-118.39608,35.918634
49845,Abies concolor,90023_5_107_6_1_104,2013,5.999572868,-118.39608,35.918634
49846,Abies concolor,90023_5_107_6_1_104,2013,6.319823737,-118.39608,35.918634
49847,Abies concolor,90023_5_107_6_1_105,2003,4.279721405,-118.39608,35.918634
49848,Abies concolor,90023_5_107_6_1_105,2003,4.733953635,-118.39608,35.918634
49849,Abies concolor,90023_5_107_6_1_105,2013,5.999593853,-118.39608,35.918634
49850,Abies concolor,90023_5_107_6_1_105,2013,6.319844722,-118.39608,35.918634
49851,Abies concolor,90023_5_107_6_1_106,2003,4.279746587,-118.39608,35.918634
49852,Abies concolor,90023_5_107_6_1_106,2003,4.733978817,-118.39608,35.918634
49853,Abies concolor,90023_5_107_6_1_106,2013,5.99959805,-118.39608,35.918634
49854,Abies concolor,90023_5_107_6_1_106,2013,6.319848919,-118.39608,35.918634
49855,Abies concolor,90023_5_107_6_1_107,2003,4.279549328,-118.39608,35.918634
49856,Abies concolor,90023_5_107_6_1_107,2003,4.733781558,-118.39608,35.918634
49857,Abies concolor,90023_5_107_6_1_107,2013,5.999392397,-118.39608,35.918634
49858,Abies concolor,90023_5_107_6_1_107,2013,6.319643266,-118.39608,35.918634
49859,Abies concolor,90023_5_107_6_2_115,2003,4.280006801,-118.39608,35.918634
49860,Abies concolor,90023_5_107_6_2_115,2003,4.734239031,-118.39608,35.918634
49861,Abies concolor,90023_5_107_6_2_115,2013,5.999938007,-118.39608,35.918634
49862,Abies concolor,90023_5_107_6_2_115,2013,6.320188876,-118.39608,35.918634
49863,Abies concolor,90023_5_107_6_2_116,2003,4.279939649,-118.39608,35.918634
49864,Abies concolor,90023_5_107_6_2_116,2003,4.734171879,-118.39608,35.918634
49865,Abies concolor,90023_5_107_6_2_116,2013,5.999828885,-118.39608,35.918634
49866,Abies concolor,90023_5_107_6_2_116,2013,6.320079754,-118.39608,35.918634
49867,Abies concolor,90023_5_107_6_2_118,2003,4.280145302,-118.39608,35.918634
49868,Abies concolor,90023_5_107_6_2_118,2003,4.734377532,-118.39608,35.918634
49869,Abies concolor,90023_5_107_6_2_118,2013,6.000063917,-118.39608,35.918634
49870,Abies concolor,90023_5_107_6_2_118,2013,6.320314786,-118.39608,35.918634
49871,Abies concolor,90023_5_107_6_3_108,2003,4.280174681,-118.39608,35.918634
49872,Abies concolor,90023_5_107_6_3_108,2003,4.734406911,-118.39608,35.918634
49873,Abies concolor,90023_5_107_6_3_108,2013,6.000034538,-118.39608,35.918634
49874,Abies concolor,90023_5_107_6_3_108,2013,6.320285407,-118.39608,35.918634
49875,Abies concolor,90023_5_107_6_3_109,2003,4.280460077,-118.39608,35.918634
49876,Abies concolor,90023_5_107_6_3_109,2003,4.734692307,-118.39608,35.918634
49877,Abies concolor,90023_5_107_6_3_109,2013,6.000303146,-118.39608,35.918634
49878,Abies concolor,90023_5_107_6_3_109,2013,6.320554015,-118.39608,35.918634
49879,Abies concolor,90023_5_107_6_4_122,2003,4.280392925,-118.39608,35.918634
49880,Abies concolor,90023_5_107_6_4_122,2003,4.734625155,-118.39608,35.918634
49881,Abies concolor,90023_5_107_6_4_122,2013,6.000307343,-118.39608,35.918634
49882,Abies concolor,90023_5_107_6_4_122,2013,6.320558212,-118.39608,35.918634
49883,Abies concolor,90023_5_107_6_4_123,2003,4.280489456,-118.39608,35.918634
49884,Abies concolor,90023_5_107_6_4_123,2003,4.734721686,-118.39608,35.918634
49885,Abies concolor,90023_5_107_6_4_123,2013,6.000403874,-118.39608,35.918634
49886,Abies concolor,90023_5_107_6_4_123,2013,6.320654743,-118.39608,35.918634
49887,Abies concolor,90023_5_107_6_4_124,2003,4.279918664,-118.39608,35.918634
49888,Abies concolor,90023_5_107_6_4_124,2003,4.734150894,-118.39608,35.918634
49889,Abies concolor,90023_5_107_6_4_124,2013,5.999799506,-118.39608,35.918634
49890,Abies concolor,90023_5_107_6_4_124,2013,6.320050375,-118.39608,35.918634
49891,Abies concolor,90023_5_107_6_4_125,2003,4.279780163,-118.39608,35.918634
49892,Abies concolor,90023_5_107_6_4_125,2003,4.734012393,-118.39608,35.918634
49893,Abies concolor,90023_5_107_6_4_125,2013,5.999635823,-118.39608,35.918634
49894,Abies concolor,90023_5_107_6_4_125,2013,6.319886692,-118.39608,35.918634
49895,Abies concolor,90023_5_107_6_4_129,2003,4.28058179,-118.39608,35.918634
49896,Abies concolor,90023_5_107_6_4_129,2003,4.73481402,-118.39608,35.918634
49897,Abies concolor,90023_5_107_6_4_129,2013,6.000500405,-118.39608,35.918634
49898,Abies concolor,90023_5_107_6_4_129,2013,6.320751274,-118.39608,35.918634
49899,Abies concolor,90023_5_107_6_4_130,2003,4.280099135,-118.39608,35.918634
49900,Abies concolor,90023_5_107_6_4_130,2003,4.734331365,-118.39608,35.918634
49901,Abies concolor,90023_5_107_6_4_130,2013,5.99993381,-118.39608,35.918634
49902,Abies concolor,90023_5_107_6_4_130,2013,6.320184679,-118.39608,35.918634
49903,Abies concolor,90023_5_107_6_4_135,2003,4.279729799,-118.39608,35.918634
49904,Abies concolor,90023_5_107_6_4_135,2003,4.733962029,-118.39608,35.918634
49905,Abies concolor,90023_5_107_6_4_135,2013,5.999585459,-118.39608,35.918634
49906,Abies concolor,90023_5_107_6_4_135,2013,6.319836328,-118.39608,35.918634
49907,Abies concolor,90025_5_29_6_1_100,2007,5.908542727,-118.40587,35.471227
